Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_EdgeFinder)
34731.19,4867,54.5305116087939,7.13605711937539,-11841.46,1.10308596327988,320.3072741752,0,1
13585,1314,53.9573820395738,10.3386605783866,-5670,1.14269208549971,245.10599909788,0,2
13320.75,2124,53.954802259887,6.2715395480226,-8075.763,1.10800561548931,168.790601072318,0,3
-2630.394,1320,52.5,-1.99272272727273,-11421.788,0.97620791356955,-24.1946770853148,0,4
22578.5,1864,55.5257510729614,12.1129291845494,-15996,1.13193578075468,144.747892425554,0,5
12457.791,2121,56.011315417256,5.8735459688826,-11115.939,1.0669366569261,121.144210608922,0,6
17695.186,3764,51.9659936238045,4.70116524973433,-7158.67,1.10819114596202,268.202261939081,0,7
8509.995,1426,53.9270687237027,5.96773842917251,-8065.317,1.08680666539711,111.073383264612,0,8
23907.648,2029,54.3124691966486,11.7829709216363,-13672.905,1.14484699208536,178.910558744524,0,9
21380,2006,54.0877367896311,10.6580259222333,-8077.5,1.125940652382,281.500987491771,0,10
47586.25,8752,53.3706581352834,5.43718578610603,-7304.5,1.11823574099139,661.873880765687,0,11
18817.621,2008,53.5358565737052,9.37132519920319,-6761.475,1.15838532962403,295.805941232183,0,12
23016.5,1716,54.4871794871795,13.4128787878788,-6543.75,1.16733704967256,360.830883793847,0,13
31313.526,4322,53.5631652012957,7.24514715409533,-9757.328,1.11651334508965,332.156959002593,0,14
-1392.524,2000,54.45,-0.696262,-17160.632,0.991978260048057,-8.49455735487276,0,15
-2630.394,1320,52.5,-1.99272272727273,-11421.788,0.97620791356955,-24.1946770853148,0,16
12979.938,2145,53.1002331002331,6.05125314685315,-9303.691,1.0957406379924,147.061603357553,0,17
23948.349,1905,55.4330708661417,12.5713118110236,-4316.966,1.22374125655586,701.379044336655,0,18
11658,2406,52.4522028262677,4.84538653366584,-7112.5,1.0842761203201,173.935098843715,0,19
14988.229,1269,55.397951142632,11.8110551615445,-8891.838,1.12836546531856,180.078977386184,0,20
43073.25,3097,55.9573781078463,13.9080561834033,-13468.5,1.15659362757105,352.200576463133,0,21
-2144.079,1503,51.5635395874917,-1.42653293413174,-8982.194,0.981240936989772,-26.03714236376,0,22
31315.286,2739,55.7867834976269,11.4331091639284,-8315,1.16344147451204,411.907740874712,0,23
18203.317,1773,56.0067681895093,10.2669582628314,-4773.349,1.18618397032924,399.747216937761,0,24
42950.21,3316,54.583835946924,12.9524155609168,-11425.942,1.16831727366445,411.856440300478,0,25
6418.312,1342,54.0983606557377,4.78264679582712,-9966.884,1.05743160316258,66.8791245158324,0,26
31136.875,1704,55.7511737089202,18.2728139671361,-9945.625,1.21047228359829,324.19470293486,0,27
19436.2,1451,56.3749138525155,13.3950379048932,-10858.393,1.15479859517021,183.95226981761,0,28
33798.922,2813,55.1724137931034,12.0152584429435,-11681.792,1.15146285971896,304.570578733195,0,29
13974.224,1416,55.9322033898305,9.868802259887,-6414.645,1.11399160950693,223.600284496159,0,30
25005,1910,54.5549738219895,13.0916230366492,-11149.25,1.14308583003944,224.577317735815,0,31
9713.146,3064,52.5783289817232,3.17008681462141,-9013.843,1.06661332194566,109.643505365204,0,32
4872.5,1663,53.6981358989778,2.92994588093806,-8622.5,1.04143898964557,60.2286773794808,0,33
-3288.57,1359,51.9499632082414,-2.41984547461369,-11390.679,0.965795955735823,-29.7724567226696,0,34
23662.083,1976,55.7186234817814,11.9747383603239,-14146.888,1.13772110745914,176.393309929607,0,35
8331.366,2130,54.5539906103286,3.91143943661972,-15755.468,1.04411435958128,53.896902878826,0,36
7552.5,1477,52.7420446851726,5.11340555179418,-6570,1.09008229961832,123.004885993485,0,37
15107.015,1081,55.781683626272,13.9750370027752,-8719.123,1.15832799888228,205.842237553452,0,38
35016.428,2636,57.0182094081942,13.2839256449165,-13007.973,1.148871518915,278.949281576564,0,39
3510,1014,52.6627218934911,3.46153846153846,-6280,1.06020583190395,60.6479481641469,0,40
11653.125,5030,53.6779324055666,2.31672465208747,-14345,1.04526803923473,86.9311823946289,0,41
28980.026,2267,55.3153947948831,12.7834256726952,-14594.595,1.13690630954554,205.866522887002,0,42
38312,3384,55.112293144208,11.3215130023641,-12007.5,1.12286004274703,352.213284302459,0,43
6725,1995,52.5814536340852,3.37092731829574,-10545,1.04942581534221,69.2941782586296,0,44
11957.459,4951,52.2520702888305,2.41516037164209,-13527.584,1.05174686705563,89.9558656164971,0,45
24038.319,2995,54.6243739565943,8.02614991652755,-12680.505,1.09555524236897,208.858523122751,0,46
22260.74,2354,55.5649957519116,9.45655904842821,-9946.431,1.13195624829558,255.534825449458,0,47
41894.359,5478,53.9978094194962,7.64774717050018,-10466.432,1.12921950272447,450.740589039117,0,48
8988.426,1454,55.5020632737277,6.18186107290234,-12144.063,1.06857467652643,75.2071172615665,0,49
39131.806,2207,56.0942455822383,17.7307684639783,-9252.157,1.19687094291572,447.964927327255,0,50
14233.375,1850,53.5135135135135,7.69371621621622,-7326.5,1.0996688704043,213.907048391945,0,51
16338.125,1216,56.3322368421053,13.4359580592105,-7180,1.16614338375493,242.765601783061,0,52
22468.75,1997,54.6820230345518,11.2512518778167,-15158.125,1.12462905954461,158.866940651377,0,53
-1758.934,2444,53.7234042553191,-0.719694762684124,-17114.643,0.989876451759923,-10.4389986185464,0,54
41693.5,3332,55.1620648259304,12.5130552220888,-10444,1.17749789002142,410.147066056761,0,55
30626.5,5445,53.1129476584022,5.6247015610652,-12241,1.12398840537466,256.374518667336,0,56
