Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_EdgeFinder)
-10707.5,2221,44.0342188203512,-4.82102656461054,-17407.5,0.915693955081393,-62.7361945217519,0,54
-20042.5,2962,44.9020931802836,-6.76654287643484,-22660,0.901867900509205,-89.7257974258534,0,55
-33617.5,3741,44.8810478481689,-8.98623362737236,-36775,0.896839278864595,-92.1027397260274,0,56
-31077.5,4182,45.0023912003826,-7.43125298900048,-37585,0.912008494071846,-83.3735747820255,0,57
-13092.5,2451,43.6148510811914,-5.34169726642187,-26557.5,0.938951319593397,-49.8382185001903,0,58
-16012.5,2962,45.1046590141796,-5.40597569209993,-18110,0.9124581425545,-88.8226320898627,0,59
-6110,2734,45.8302852962692,-2.23482077542063,-16317.5,0.958114824335904,-37.8386747174485,0,60
-27477.5,2221,43.4939216569113,-12.371679423683,-31585,0.882363644147615,-88.3378877993892,0,61
1040,2451,44.4716442268462,0.424316605467156,-10785,1.00871368425462,9.9165673420739,0,62
-18565,5924,44.4125590817016,-3.13386225523295,-20520,0.937125875250828,-90.9491733006736,0,63
-27477.5,2221,43.4939216569113,-12.371679423683,-31585,0.882363644147615,-88.3378877993892,0,64
-33795,1653,41.1978221415608,-20.4446460980036,-37552.5,0.804322336899092,-90.73701167942,0,65
-43572.5,5078,44.8995667585664,-8.58064198503348,-46132.5,0.881364354171205,-94.882682780772,0,66
-7815,2633,46.2590201291303,-2.96809722749715,-10645,0.942349187614112,-74.1109530583215,0,67
-29010,5924,44.2606347062795,-4.89702903443619,-33450,0.926801574485264,-87.333483856401,0,68
-29615,1734,44.5790080738178,-17.0790080738178,-30280,0.839793351545806,-98.2255389718076,0,69
-36857.5,3741,44.6404704624432,-9.85231221598503,-41120,0.890693001771985,-90.1106289346617,0,70
-21577.5,1777,43.7816544738323,-12.1426561620709,-24620,0.870042460926913,-88.6139630390144,0,71
-33795,1653,41.1978221415608,-20.4446460980036,-37552.5,0.804322336899092,-90.73701167942,0,72
-21247.5,2451,44.0228478172175,-8.66891064871481,-31252.5,0.907893881266662,-68.5569089295797,0,73
-34107.5,2539,44.3481685703033,-13.4334383615597,-37460,0.865154435384235,-91.7608286252354,0,74
-29562.5,3741,44.5870088211708,-7.90229885057471,-31877.5,0.884666777204498,-96.0289101835309,0,75
-17990,1777,44.6820483961733,-10.1238041643219,-22197.5,0.898943938883272,-82.1836455002284,0,76
-9425,2091,45.2415112386418,-4.50741272118603,-14882.5,0.945783479061206,-65.3946227233304,0,77
-12682.5,3091,45.0016175994824,-4.10304108702685,-16662.5,0.922298125229751,-77.4267399267399,0,78
-36267.5,2962,43.7204591492235,-12.2442606347063,-38200,0.866555670027228,-96.3088362212043,0,79
-24365,3385,44.4017725258493,-7.19793205317578,-27985,0.903244380906997,-87.6438848920863,0,80
