Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (RandomLongTrades)
33500,2539,55.1792044111855,13.1941709334384,-8055,1.17252700562644,440.934517933531,0,294
30475,2451,55.4875560995512,12.4337005303958,-17165,1.1341122626356,184.473365617433,0,295
24307.5,3554,54.5863815419246,6.83947664603264,-7877.5,1.11996742630819,328.47972972973,0,296
21122.5,2091,54.2802486848398,10.1016260162602,-13162.5,1.11135273340714,166.778523489933,0,297
23965,2539,54.6278062229224,9.43875541551792,-9170,1.12621793858956,278.581807614066,0,298
28000,3385,54.7415066469719,8.27178729689808,-13147.5,1.10728997030367,231.404958677686,0,299
28695,2843,54.3088287020753,10.0932113964122,-6805,1.14637132254486,445.920745920746,0,300
19987.5,3554,53.6297129994373,5.62394485087226,-8430,1.10263553153523,245.697602950215,0,301
38490,2843,55.6454449525149,13.5385156524798,-10122.5,1.16150045630487,407.625099285147,0,302
31612.5,3385,54.4460856720827,9.33899556868538,-6347.5,1.15982658594234,515.071283095723,0,303
37510,5078,53.7219377707759,7.38676644348169,-11455,1.12128462763421,341.232658630885,0,304
16650,2154,54.5961002785515,7.72980501392758,-12482.5,1.08754288418313,142.155816435432,0,305
33960,4443,54.8728336709431,7.64348413234301,-9760,1.12319970977689,381.573033707865,0,306
32222.5,2843,55.6102708406613,11.3339781920507,-10422.5,1.12166894793977,321.101145989038,0,307
18805,5924,53.8656313301823,3.17437542201215,-10242.5,1.05699823443384,193.020272004106,0,308
15920,2221,54.5249887438091,7.16794236830257,-16677.5,1.07949268487542,97.4296205630355,0,309
18565,5924,54.1357191087103,3.13386225523295,-12792.5,1.06709250743113,147.575516693164,0,310
28000,3385,54.7415066469719,8.27178729689808,-13147.5,1.10728997030367,231.404958677686,0,311
19185,3091,54.4160465868651,6.20672921384665,-12500,1.08042002012072,162.001266624446,0,312
29202.5,2962,54.2876434841323,9.85904794058069,-9715,1.14499211796979,310.41722030295,0,313
37510,5078,53.7219377707759,7.38676644348169,-11455,1.12128462763421,341.232658630885,0,314
39720,2369,56.2684677078936,16.7665681722246,-11860,1.19117063133957,370.522388059701,0,315
28695,2843,54.3088287020753,10.0932113964122,-6805,1.14637132254486,445.920745920746,0,316
29465,3091,54.9983824005176,9.5325137495956,-14375,1.11152535957608,214.798614907964,0,317
27477.5,2221,55.8307068887888,12.371679423683,-14605,1.13331958612826,198.896127397756,0,318
37115,2843,55.0826591628561,13.0548716144917,-5492.5,1.16819613441189,776.058546785154,0,319
41242.5,4739,54.5895758598861,8.70278539776324,-11087.5,1.15264399722415,382.051875868458,0,320
24875,3231,54.8127514701331,7.69885484370164,-9230,1.11163218597137,288.322225441901,0,321
33950,3385,54.4756277695716,10.0295420974889,-13817.5,1.12684475994769,259.556574923547,0,322
14390,2091,54.8541367766619,6.88187470109995,-14847.5,1.07234609486941,100.646966252841,0,323
26387.5,6463,53.5974005879622,4.08285625870339,-11937.5,1.06857235666721,224.526696447564,0,324
17560,3231,54.1318477251625,5.4348498916744,-8272.5,1.09386358776994,218.068922694815,0,325
36395,3385,54.2983751846381,10.7518463810931,-12772.5,1.12339693330056,307.975460122699,0,326
51817.5,2293,56.0837331007414,22.5981247274313,-6752.5,1.30062657732138,897.661325249025,0,327
31585,3231,54.4103992571959,9.77561126586196,-11045,1.11895301760663,308.824248350037,0,328
17352.5,2633,54.3486517280668,6.59039118875807,-9895,1.07865155807365,183.043248945148,0,329
16945,2633,54.0448157994683,6.43562476262818,-9345,1.08077220997438,201.24703087886,0,330
38655,2539,55.6912170145727,15.2244978337928,-9747.5,1.1715978958116,434.692156311498,0,331
39582.5,3741,54.9318364073777,10.5807270783213,-10807.5,1.12746447691503,406.808838643371,0,332
39582.5,3741,54.9318364073777,10.5807270783213,-10807.5,1.12746447691503,406.808838643371,0,333
36267.5,2962,55.0641458474004,12.2442606347063,-12782.5,1.15399394936574,287.951568082572,0,334
29562.5,3741,53.9962576851109,7.90229885057471,-7975,1.13036911271829,403.033401499659,0,335
37115,2843,55.0826591628561,13.0548716144917,-5492.5,1.16819613441189,776.058546785154,0,336
30675,2962,54.8615800135044,10.3561782579338,-8712.5,1.1393368158074,393.647738209817,0,337
1155,2734,53.986832479883,0.422457937088515,-16252.5,1.00619510559839,7.26072607260726,0,338
16887.5,3385,52.9394387001477,4.98892171344165,-8052.5,1.10933605257195,227.747808496291,0,339
30822.5,3554,55.1209904333146,8.67262239729882,-11362.5,1.12157338382046,283.229956351941,0,340
26290,6463,53.8294909484759,4.06777038527,-11180,1.07388307700955,268.470768445239,0,341
19917.5,2154,53.9925719591458,9.24675023212628,-11702.5,1.10045518163134,185.927654609102,0,342
29465,3091,54.9983824005176,9.5325137495956,-14375,1.11152535957608,214.798614907964,0,343
-440,2734,53.8771031455743,-0.160936356986101,-19957.5,0.997868836578514,-2.24203821656051,0,344
26387.5,6463,53.5974005879622,4.08285625870339,-11937.5,1.06857235666721,224.526696447564,0,345
30622.5,4443,54.2201215395003,6.89230249831195,-11477.5,1.09937046711989,273.781850692892,0,346
38137.5,7109,53.776902517935,5.36467857645238,-11295,1.09671406744308,375.553914327917,0,347
30385,4443,54.670267837047,6.83884762547828,-12265,1.0901504980752,274.915177561638,0,348
26020,2451,56.2627498980008,10.6160750713994,-16915,1.12088129057735,159.046454767726,0,349
39582.5,3741,54.9318364073777,10.5807270783213,-10807.5,1.12746447691503,406.808838643371,0,350
30775,1921,54.5028630921395,16.0203019260802,-11102.5,1.16734410897079,289.238721804511,0,351
29010,5924,54.5070898041864,4.89702903443619,-9937.5,1.07897960850508,301.167921100441,0,352
32655,4739,54.5051698670606,6.89069423929099,-13425,1.09993649724949,254.124513618677,0,353
24365,3385,54.2983751846381,7.19793205317578,-7407.5,1.10712008968807,333.767123287671,0,354
27425,7899,52.4876566654007,3.47195847575642,-11180,1.06658816102559,253.758963682628,0,355
29010,5924,54.5070898041864,4.89702903443619,-9937.5,1.07897960850508,301.167921100441,0,356
43572.5,5078,53.9976368649074,8.58064198503348,-10707.5,1.13460454268128,411.643835616438,0,357
17560,3231,54.1318477251625,5.4348498916744,-8272.5,1.09386358776994,218.068922694815,0,358
30385,4443,54.670267837047,6.83884762547828,-12265,1.0901504980752,274.915177561638,0,359
42365,5078,54.3127215439149,8.34285151634502,-12382.5,1.14719013289325,355.262054507338,0,360
32222.5,2843,55.6102708406613,11.3339781920507,-10422.5,1.12166894793977,321.101145989038,0,361
42260,3554,54.6989307822172,11.8908272369162,-12402.5,1.13705205124047,363.292499462712,0,362
31780,3741,55.0387596899225,8.4950547981823,-8232.5,1.11817860662291,419.95374958705,0,363
31780,3741,55.0387596899225,8.4950547981823,-8232.5,1.11817860662291,419.95374958705,0,364
38030,3231,54.6580006190034,11.7703497369236,-10687.5,1.13324340658859,390.752632930902,0,365
17612.5,2539,54.7459629775502,6.93678613627412,-9582.5,1.10151735665807,195.152354570637,0,366
19722.5,2154,53.899721448468,9.15622098421541,-12040,1.10223944428605,175.038828489017,0,367
16650,2154,54.5961002785515,7.72980501392758,-12482.5,1.08754288418313,142.155816435432,0,368
28627.5,3231,54.2865985762922,8.8602599814299,-8737.5,1.11741604716739,359.529042386185,0,369
27425,7899,52.4876566654007,3.47195847575642,-11180,1.06658816102559,253.758963682628,0,370
31612.5,3385,54.4460856720827,9.33899556868538,-6347.5,1.15982658594234,515.071283095723,0,371
22680,5469,52.8798683488755,4.14701042238069,-12502.5,1.08076491640404,186.092307692308,0,372
48092.5,2293,55.4295682511993,20.9736153510685,-9147.5,1.24808490882361,606.462799495586,0,373
39772.5,3385,55.2141802067947,11.7496307237814,-12472.5,1.13077896882809,333.942065491184,0,374
31585,3231,54.4103992571959,9.77561126586196,-11045,1.11895301760663,308.824248350037,0,375
30475,2451,55.4875560995512,12.4337005303958,-17165,1.1341122626356,184.473365617433,0,376
38655,2539,55.6912170145727,15.2244978337928,-9747.5,1.1715978958116,434.692156311498,0,377
25552.5,3554,54.3894203714125,7.18978615644344,-12012.5,1.10398608228544,224.243089074155,0,378
39582.5,3741,54.9318364073777,10.5807270783213,-10807.5,1.12746447691503,406.808838643371,0,379
18085,3231,54.7508511296812,5.59733828536057,-9122.5,1.0894488889988,202.576309157099,0,380
18085,3231,54.7508511296812,5.59733828536057,-9122.5,1.0894488889988,202.576309157099,0,381
16740,3949,53.7857685489997,4.23904786021778,-13430,1.06250991887527,138.921161825726,0,382
32702.5,4739,53.682211437012,6.90071745093902,-10680,1.12733378759856,315.128884606119,0,383
38030,3231,54.6580006190034,11.7703497369236,-10687.5,1.13324340658859,390.752632930902,0,384
26387.5,6463,53.5974005879622,4.08285625870339,-11937.5,1.06857235666721,224.526696447564,0,385
33960,4443,54.8728336709431,7.64348413234301,-9760,1.12319970977689,381.573033707865,0,386
6672.5,2734,54.0234089246525,2.44056327724945,-17087.5,1.02999617883072,39.7290860375112,0,387
16140,3231,53.3580934695141,4.99535747446611,-8680,1.10013649336146,191.459074733096,0,388
36857.5,3741,54.557604918471,9.85231221598503,-11852.5,1.12272129455441,343.499534016775,0,389
23877.5,4443,53.860004501463,5.3741841098357,-9312.5,1.09666123531257,265.600667408231,0,390
1155,2734,53.986832479883,0.422457937088515,-16252.5,1.00619510559839,7.26072607260726,0,391
-1412.5,2734,53.1089978054133,-0.516642282370154,-17212.5,0.991966786572448,-8.34317779090372,0,392
34072.5,2369,55.8041367665682,14.3826509075559,-7785,1.19394086006204,529.281553398058,0,393
16945,2633,54.0448157994683,6.43562476262818,-9345,1.08077220997438,201.24703087886,0,394
39685,3091,55.6454221934649,12.8388870915561,-13570,1.13495315661503,307.337850919651,0,395
36017.5,2962,55.4017555705604,12.1598582039163,-14212.5,1.14814091226916,255.081444759207,0,396
26387.5,3231,53.9151965335809,8.16697616836893,-12442.5,1.10351489712257,231.063922942207,0,397
18397.5,3554,54.6145188519978,5.17656162070906,-6095,1.1106134167055,342.438343415542,0,398
16292.5,3949,53.4059255507723,4.12572803241327,-12262.5,1.05281969817315,139.460731863899,0,399
48607.5,7109,54.1285694190463,6.83745955830637,-11432.5,1.11794286962166,439.687924016282,0,400
42260,3554,54.6989307822172,11.8908272369162,-12402.5,1.13705205124047,363.292499462712,0,401
21935,4182,54.0650406504065,5.24509803921569,-12162.5,1.06998149566105,196.374216651746,0,402
43645,2539,55.7306025994486,17.189838519102,-12100,1.18286564225036,400.412844036697,0,403
27475,3385,55.1550960118168,8.11669128508124,-13400,1.10972224995507,216.594402837998,0,404
36017.5,2962,55.4017555705604,12.1598582039163,-14212.5,1.14814091226916,255.081444759207,0,405
22740,4182,53.6346245815399,5.43758967001435,-9880,1.09776965658086,266.276346604215,0,406
41700,4443,54.670267837047,9.38555030384875,-12692.5,1.11942521246662,359.095801937567,0,407
32702.5,4739,53.682211437012,6.90071745093902,-10680,1.12733378759856,315.128884606119,0,408
17267.5,2091,55.714968914395,8.25801052128168,-14452.5,1.08574372470641,125.467756584923,0,409
40672.5,2369,55.550865344027,17.1686365555087,-10882.5,1.192578125,414.919663351186,0,410
14130,3091,54.2219346489809,4.57133613717244,-8957.5,1.08164090712119,165.214849459222,0,411
18582.5,4182,53.5628885700622,4.4434481109517,-10737.5,1.08541616391446,198.690189788827,0,412
29562.5,3741,53.9962576851109,7.90229885057471,-7975,1.13036911271829,403.033401499659,0,413
35910,2843,54.9067886035878,12.6310235666549,-8982.5,1.15495647108321,414.186851211073,0,414
42365,5078,54.3127215439149,8.34285151634502,-12382.5,1.14719013289325,355.262054507338,0,415
36267.5,2962,55.0641458474004,12.2442606347063,-12782.5,1.15399394936574,287.951568082572,0,416
29722.5,4443,53.8374971865856,6.68973666441594,-8997.5,1.11530739910966,350.088339222615,0,417
28047.5,3231,54.7818012999072,8.68074899411947,-8137.5,1.12042851468994,371.121402580218,0,418
36590,2369,55.255382017729,15.4453355846349,-8620,1.19322727572777,538.682370261318,0,419
-440,2734,53.8771031455743,-0.160936356986101,-19957.5,0.997868836578514,-2.24203821656051,0,420
18582.5,4182,53.5628885700622,4.4434481109517,-10737.5,1.08541616391446,198.690189788827,0,421
16140,3231,53.3580934695141,4.99535747446611,-8680,1.10013649336146,191.459074733096,0,422
35190,4739,55.4969402827601,7.42561721882254,-13415,1.10299336352794,283.105390185036,0,423
26337.5,6463,53.102274485533,4.07511991335293,-8975,1.07937943142175,343.271423916585,0,424
28035,3741,54.3704891740176,7.49398556535686,-6642.5,1.13218289189858,465.311203319502,0,425
30475,2451,55.4875560995512,12.4337005303958,-17165,1.1341122626356,184.473365617433,0,426
34112.5,2843,55.2233556102708,11.9987689060851,-10527.5,1.13349835144945,341.039740064984,0,427
13495,2221,55.065285907249,6.07609185051778,-17370,1.07177427933199,80.4950790337012,0,428
26020,2451,56.2627498980008,10.6160750713994,-16915,1.12088129057735,159.046454767726,0,429
18805,5924,53.8656313301823,3.17437542201215,-10242.5,1.05699823443384,193.020272004106,0,430
24307.5,3554,54.5863815419246,6.83947664603264,-7877.5,1.11996742630819,328.47972972973,0,431
47660,3385,55.3028064992615,14.0797636632201,-11037.5,1.15442939537295,478.273958855996,0,432
25387.5,3231,54.4722995976478,7.85747446610956,-8177.5,1.11979756511891,319.641170915958,0,433
32655,4739,54.5051698670606,6.89069423929099,-13425,1.09993649724949,254.124513618677,0,434
17607.5,3949,53.4059255507723,4.45872372752596,-14417.5,1.06206981642563,132.987160120846,0,435
28695,2843,54.3088287020753,10.0932113964122,-6805,1.14637132254486,445.920745920746,0,436
17560,3231,54.1318477251625,5.4348498916744,-8272.5,1.09386358776994,218.068922694815,0,437
25070,3554,54.3894203714125,7.05402363534046,-10430,1.11538107511046,261.48631029987,0,438
16292.5,3949,53.4059255507723,4.12572803241327,-12262.5,1.05281969817315,139.460731863899,0,439
18810,2031,54.849827671098,9.26144756277696,-15070,1.09884782637256,128.505550811272,0,440
21197.5,3385,53.5302806499261,6.26218611521418,-7187.5,1.09840194041803,314.50296735905,0,441
39582.5,3741,54.9318364073777,10.5807270783213,-10807.5,1.12746447691503,406.808838643371,0,442
28587.5,2633,54.8803646031143,10.8573870110141,-8440,1.12411809399761,357.34375,0,443
33950,3385,54.4756277695716,10.0295420974889,-13817.5,1.12684475994769,259.556574923547,0,444
19557.5,3741,53.5685645549318,5.22788024592355,-7457.5,1.10457717295404,279.093828041384,0,445
26337.5,6463,53.102274485533,4.07511991335293,-8975,1.07937943142175,343.271423916585,0,446
34107.5,2539,55.0216620716818,13.4334383615597,-8275,1.15586299867477,436.995515695067,0,447
26337.5,6463,53.102274485533,4.07511991335293,-8975,1.07937943142175,343.271423916585,0,448
36297.5,4443,54.5127166329057,8.16959261760072,-11185,1.12506137215212,345.279429250892,0,449
1805,2451,54.3043655650755,0.736434108527132,-20007.5,1.0096753011806,9.27067282999486,0,450
18095,3091,55.0630863798124,5.85409252669039,-11840,1.08531353135314,161.13089937667,0,451
12822.5,3231,54.4413494274218,3.96858557722067,-8015,1.07281477590539,164.91961414791,0,452
36952.5,3385,54.3870014771049,10.9165435745938,-14580,1.1338628315779,263.053924185798,0,453
27205,2221,55.6506078343089,12.2489869428186,-13365,1.12973759195012,218.163592622294,0,454
22722.5,3385,53.1757754800591,6.71270310192024,-7847.5,1.13451832995397,304.89768534049,0,455
36857.5,3741,54.557604918471,9.85231221598503,-11852.5,1.12272129455441,343.499534016775,0,456
16140,3231,53.3580934695141,4.99535747446611,-8680,1.10013649336146,191.459074733096,0,457
13632.5,3091,53.9307667421546,4.4103849886768,-8950,1.08470153310862,160.523991757433,0,458
34072.5,2369,55.8041367665682,14.3826509075559,-7785,1.19394086006204,529.281553398058,0,459
29722.5,4443,53.8374971865856,6.68973666441594,-8997.5,1.11530739910966,350.088339222615,0,460
35537.5,3949,53.9883514813877,8.9991136996708,-11260,1.1090207687824,326.106905253499,0,461
19557.5,3741,53.5685645549318,5.22788024592355,-7457.5,1.10457717295404,279.093828041384,0,462
21122.5,2091,54.2802486848398,10.1016260162602,-13162.5,1.11135273340714,166.778523489933,0,463
38442.5,2843,55.0474850510025,13.5218079493493,-5382.5,1.1831729165674,746.818844099077,0,464
33345,3231,54.7508511296812,10.3203342618384,-10760,1.11054476739849,326.831658907131,0,465
8035,3949,53.3552798176754,2.03469232717144,-14635,1.04164830892834,58.8860388420667,0,466
22740,4182,53.6346245815399,5.43758967001435,-9880,1.09776965658086,266.276346604215,0,467
38655,2539,55.6912170145727,15.2244978337928,-9747.5,1.1715978958116,434.692156311498,0,468
20280,2091,54.8541367766619,9.6987087517934,-11910,1.11000216966804,178.71777924653,0,469
51817.5,2293,56.0837331007414,22.5981247274313,-6752.5,1.30062657732138,897.661325249025,0,470
27475,3385,55.1550960118168,8.11669128508124,-13400,1.10972224995507,216.594402837998,0,471
38442.5,2843,55.0474850510025,13.5218079493493,-5382.5,1.1831729165674,746.818844099077,0,472
38030,3231,54.6580006190034,11.7703497369236,-10687.5,1.13324340658859,390.752632930902,0,473
24397.5,3385,53.3234859675037,7.20753323485967,-6800,1.13153000161734,385.274378207659,0,474
36750,5078,54.293028751477,7.23710122095313,-10790,1.13514507409995,348.920009494422,0,475
36755,5078,54.1748719968492,7.23808586057503,-16265,1.10606661808947,232.810768012668,0,476
36297.5,4443,54.5127166329057,8.16959261760072,-11185,1.12506137215212,345.279429250892,0,477
29275,5469,53.6661181203145,5.35289815322728,-11680,1.08568585268765,269.87785203964,0,478
29010,5924,54.5070898041864,4.89702903443619,-9937.5,1.07897960850508,301.167921100441,0,479
21565,2221,55.020261143629,9.70959027465106,-15355,1.10647279549719,148.749784445594,0,480
36590,2369,55.255382017729,15.4453355846349,-8620,1.19322727572777,538.682370261318,0,481
27145,5924,53.9500337609723,4.58220796758947,-8402.5,1.07891791315977,332.353841444751,0,482
32265,3231,54.2556484060662,9.98607242339833,-10700,1.11767924063791,350.040683482506,0,483
19557.5,3741,53.5685645549318,5.22788024592355,-7457.5,1.10457717295404,279.093828041384,0,484
47612.5,2293,55.0370693414741,20.764282599215,-10062.5,1.23631671030264,539.671294984415,0,485
23227.5,3554,53.7985368598762,6.53559369724254,-7812.5,1.12972271089889,324.406424581006,0,486
22740,4182,53.6346245815399,5.43758967001435,-9880,1.09776965658086,266.276346604215,0,487
16045,2734,55.4498902706657,5.86869056327725,-15567.5,1.06130304795927,110.865434444636,0,488
9270,2734,54.3891733723482,3.39063643013899,-16855,1.04021473889702,56.1988481357987,0,489
28035,3741,54.3704891740176,7.49398556535686,-6642.5,1.13218289189858,465.311203319502,0,490
16395,2962,51.9581363943282,5.53511141120864,-6730,1.09432713882976,255.672514619883,0,491
17527.5,3091,54.1895826593335,5.6704949854416,-10547.5,1.07807610499237,176.911430734292,0,492
29150,2843,55.0474850510025,10.2532536053465,-8802.5,1.11634520400323,346.920559357334,0,493
28000,3385,54.7415066469719,8.27178729689808,-13147.5,1.10728997030367,231.404958677686,0,494
35055,2962,54.5577312626604,11.8349088453747,-9532.5,1.15484341181148,383.32422088573,0,495
14130,3091,54.2219346489809,4.57133613717244,-8957.5,1.08164090712119,165.214849459222,0,496
18582.5,4182,53.5628885700622,4.4434481109517,-10737.5,1.08541616391446,198.690189788827,0,497
13860,3949,53.6844770828058,3.50974930362117,-14307.5,1.05850569860701,100.726744186047,0,498
31995,2962,55.1316677920324,10.8018230925051,-14397.5,1.11835862719529,225.237592397043,0,499
29465,3091,54.9983824005176,9.5325137495956,-14375,1.11152535957608,214.798614907964,0,500
