Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EdgeFinder)
4257.5,1671,53.1418312387792,2.54787552363854,-8442.5,1.03481336113496,51.794403892944,0,65
24561.482,1649,55.7307459066101,14.8947738023044,-7499.466,1.19786316646148,346.58565292529,0,66
29123.25,3017,55.419290686112,9.65304938680809,-16629.625,1.10000940059005,185.828341721368,0,67
3100,2768,50.9031791907514,1.11994219653179,-12315,1.01887251917691,27.0506108202443,0,68
20309.968,1924,54.6257796257796,10.5561164241164,-9010.003,1.11032179331698,235.477807949748,0,69
12038.201,1318,53.6418816388467,9.13368816388467,-8770.456,1.12273324138859,146.245034943695,0,70
15267.724,2279,53.4006143045195,6.69930846862659,-9085.006,1.12325841064949,182.137942996999,0,71
28666.703,2031,55.8838010832102,14.1145755785327,-15867.507,1.15177574404068,189.83440059864,0,72
29366,4542,54.403346543373,6.46543372963452,-13077.25,1.11008304210959,230.801273234566,0,73
-4932.344,1632,51.593137254902,-3.02226960784314,-21335.55,0.966558742739814,-23.3865119686305,0,74
24116.619,1871,57.1352218065206,12.8896948156066,-8319.384,1.14776835922657,316.476194425511,0,75
17613.125,2311,54.6516659454782,7.62143011683254,-6888.75,1.13276829503856,275.932634877117,0,76
24088.985,2387,53.4562211981567,10.0917406786762,-10168.908,1.16944690530312,241.036689551275,0,77
14081.737,1887,54.3190249072602,7.46249973502915,-20390.361,1.08787844156349,72.3704265335229,0,78
28495.625,1851,54.9432739059968,15.3947190707726,-10741,1.18558167213593,285.284326976022,0,79
20851,2310,53.8095238095238,9.02640692640693,-9826,1.11918432672659,242.566309911587,0,80
28136.735,1725,54.9565217391304,16.3111507246377,-9479.289,1.20244540552815,325.306912510381,0,81
22512.491,2723,55.012853470437,8.2675325009181,-11458.929,1.11903587716599,197.843672282339,0,82
32935.5,2010,55.3731343283582,16.3858208955224,-14496.75,1.19151692065703,238.416852163527,0,83
23982.739,2099,55.4549785612196,11.4257927584564,-17533.756,1.14698630604457,144.770150814194,0,84
23752.809,2485,54.1247484909457,9.55847444668008,-12280,1.13476687642177,213.70048582996,0,85
18471.035,1985,54.4584382871537,9.3053073047859,-12196.166,1.15120156308934,168.129946334326,0,86
24309.482,2651,55.0358355337608,9.16992908336477,-8700.625,1.1310267724608,296.434503467724,0,87
22405.993,1366,56.2225475841874,16.4026303074671,-6243.573,1.23070447971176,427.886477706011,0,88
32499.729,4745,53.3403582718651,6.84925795574289,-9837.046,1.14213689328837,340.238405468315,0,89
12429.536,1154,51.213171577123,10.7708284228769,-5198.314,1.19510945161947,272.977791560169,0,90
44291.624,3745,54.8464619492657,11.8268688918558,-15073.219,1.14708207826124,307.72563107669,0,91
17160.875,2906,53.1314521679284,5.90532518926359,-7024.625,1.09880764655037,252.937708421615,0,92
17839.142,1625,54.2153846153846,10.9779335384615,-6766.52,1.15776377069585,289.525019800309,0,93
17335,3912,53.2719836400818,4.43123721881391,-15983.5,1.06630977586263,112.302409950764,0,94
21972.147,3165,55.0394944707741,6.94222654028436,-14229.064,1.08678703659505,160.450155629476,0,95
4255.25,1695,53.8643067846608,2.51047197640118,-8369.75,1.04490104938825,52.2308825334479,0,96
14239.617,1426,54.8387096774194,9.985706171108,-10921.43,1.11196930077757,137.429071083818,0,97
18600.781,2460,53.4959349593496,7.56129308943089,-9671.256,1.14316424034891,202.038142548,0,98
27965.135,1538,53.9011703511053,18.1827925877763,-6810.001,1.27344292946048,516.518635030599,0,99
24955,2334,54.7557840616967,10.6919451585261,-7080,1.16799905750879,387.349631354288,0,100
16389.938,1823,54.3060888645091,8.99064070213933,-8170.447,1.10339115307259,218.592342677269,0,101
11011.625,2163,53.8141470180305,5.09090383726306,-6285.875,1.07838857304554,195.384478896356,0,102
32720.901,2899,55.5018972059331,11.2869613659883,-10624.375,1.13446282751538,330.45156599129,0,103
17292.5,3017,52.1710308253232,5.73168710639708,-9516.25,1.11744630274217,197.149779107881,0,104
18825,2615,53.1166347992352,7.19885277246654,-9730,1.13746959192708,204.009753454348,0,105
26446.75,2234,55.7743957027753,11.8382945389436,-10884,1.12962107520294,255.607504862697,0,106
7390,2437,52.7287648748461,3.03241690603201,-16676,1.04235126910535,46.858157377465,0,107
16176.411,3484,53.1859931113662,4.64305711825488,-12155.716,1.07178565624568,136.587992653347,0,108
19737.5,1617,56.4625850340136,12.2062461348176,-9265,1.20788022728589,220.604671957081,0,109
31642.5,1996,56.0120240480962,15.8529559118236,-8855,1.22076676201772,414.30441898527,0,110
35201,3589,54.6113123432711,9.80802451936473,-12918,1.1148872700688,294.926898747434,0,111
21935.5,1700,53.7647058823529,12.9032352941176,-4877.5,1.19968525369167,505.71757925072,0,112
22905.485,3329,52.6884950435566,6.88059026734755,-6820.001,1.12964559121131,422.610346381855,0,113
40176.375,9298,52.5704452570445,4.32096956334696,-10717.25,1.0942586593147,387.592402773591,0,114
25410.654,2639,55.2482000757863,9.62889503599848,-14172.146,1.10296705778784,182.388657138678,0,115
30104.633,1998,55.6556556556557,15.0673838838839,-7540.715,1.16660895836824,461.676871324694,0,116
16937.846,2611,53.9639984680199,6.48711068556109,-8230.358,1.09847461904952,213.447786476678,0,117
14291.875,1542,54.7341115434501,9.26840142671855,-15713.75,1.10823539435133,94.8995683930943,0,118
44178.033,1923,56.3702548101924,22.973496099844,-5521.788,1.26081631359777,947.154914104789,0,119
5064.592,1818,52.4752475247525,2.78580418041804,-7610.604,1.04852871783353,68.7488359945507,0,120
34766.345,2267,55.4036171151301,15.3358381120423,-8032.42,1.18708963155418,446.87278275355,0,121
23749.82,1673,56.0669456066946,14.1959473998805,-6879.972,1.17638921878049,363.704775456924,0,122
32211.119,5053,53.7502473777954,6.37465248367307,-10791.26,1.11507397974545,328.694983386735,0,123
29780.5,4610,53.9045553145336,6.45997830802603,-11862.75,1.10767224151006,285.417864673184,0,124
18693.875,2096,53.530534351145,8.91883349236641,-12310,1.16839811728673,156.10751565762,0,125
8368.989,1500,54,5.579326,-9495.805,1.06573348764216,94.4495336484665,0,126
6317.59,1685,52.6409495548961,3.7493115727003,-9769.645,1.0666106452849,67.884461272077,0,127
38273,3541,54.1372493645863,10.8085286642191,-14770.25,1.12599542409428,263.225584594223,0,128
-3833.213,1582,52.338811630847,-2.42301706700379,-11558.175,0.971520497233849,-35.1115607160382,0,129
15321.418,1682,53.7455410225921,9.10904756242568,-8536.429,1.10227915614742,195.827671749066,0,130
17905.579,2201,54.3389368468878,8.13520172648796,-3657.469,1.15394626313398,550.094592933948,0,131
14923.736,1857,53.6348949919225,8.0364760366182,-9523.394,1.11108161172087,163.53177014767,0,132
11711.271,2593,53.4130350944852,4.51649479367528,-7997.95,1.06841365188273,151.985097992496,0,133
11808.098,1472,55.366847826087,8.02180570652174,-13242.814,1.08719369610168,93.1214952563478,0,134
23856.002,2099,54.7403525488328,11.3654130538352,-8349.645,1.18279731654236,289.702859078928,0,135
38525.5,3579,55.2109527801062,10.7643196423582,-11112.125,1.14544037140138,362.094528707544,0,136
18076.375,3761,54.2674820526456,4.80626827971284,-17154.75,1.06159355012103,107.412854394605,0,137
33332.5,4461,52.8132705671374,7.47197937682134,-10146,1.12934764471453,345.307158396353,0,138
29719,3055,55.2209492635025,9.72798690671031,-17736,1.10590063107782,177.231117869815,0,139
11254.5,1526,54.6526867627785,7.37516382699869,-10305,1.08524086062633,113.156042630203,0,140
18799,2353,53.8461538461538,7.98937526561836,-8092,1.14659204111034,250.854016546571,0,141
6408.415,1657,52.3234761617381,3.86748038624019,-9433.126,1.06443106424629,70.282150082155,0,142
27816.25,3665,54.3519781718963,7.58969986357435,-12865,1.08848005789195,230.55325321177,0,143
25177,2127,53.6436295251528,11.8368594264222,-5600,1.1848024449972,493.424791768741,0,144
22713.125,2783,54.1501976284585,8.16138160258714,-7597.5,1.10636971385754,320.185022026432,0,145
14220.375,3000,53.1,4.740125,-12017.375,1.07667603074509,124.329788745478,0,146
26601.408,2086,54.2186001917546,12.7523528283797,-9538.394,1.15416062308843,288.647069942428,0,147
33292.019,2446,55.8053965658218,13.6108008994276,-11498.69,1.1686584371373,300.031082741013,0,148
12681.375,1472,54.6195652173913,8.61506453804348,-5545.375,1.13243235834316,246.222362449336,0,149
9253.306,1338,54.8579970104634,6.91577428998505,-9350.187,1.09225257710961,112.363034379183,0,150
36230.5,4184,54.5172084130019,8.65929732313576,-10580,1.13141920260876,348.873375060183,0,151
34721.411,3001,55.7480839720093,11.5699470176608,-11225.452,1.14493343144494,337.824218287846,0,152
16256.25,1840,54.3478260869565,8.83491847826087,-9136.25,1.14194731413415,184.180710947458,0,153
13785.652,1646,56.1968408262454,8.37524422843256,-7911.429,1.09948663212239,194.43794154613,0,154
37980.618,1802,56.1043285238624,21.0769245283019,-7330,1.25917151829151,560.18610619469,0,155
28298.75,5779,53.452154351964,4.89682471015747,-7833.125,1.11730841973812,433.323763039525,0,156
81.959,2041,51.1024007839294,0.040156295933366,-11478.087,1.00070403561385,0.718743968190368,0,157
25663.693,1486,56.5948855989233,17.2703183041723,-7135.938,1.20310831779665,403.299175697162,0,158
35278.5,3382,54.9083382613838,10.4312536960378,-7151.5,1.14733815293248,514.451330659861,0,159
3757.5,906,53.6423841059603,4.14735099337748,-8062.5,1.05667848254016,47.5632911392405,0,160
41128.87,2519,55.4188169908694,16.3274593092497,-4775,1.27788431541213,978.094411414982,0,161
25514.75,3565,54.0252454417952,7.1570126227209,-10449.375,1.13312029008664,248.092373138864,0,162
-9935,2558,50.938232994527,-3.88389366692729,-17680,0.92452185143682,-57.6694238862284,0,163
10920.864,2201,52.1581099500227,4.96177373920945,-7033.398,1.1058941684128,160.757017327706,0,164
22506.291,1852,55.4535637149028,12.1524249460043,-4263.396,1.35097812249062,547.478968088709,0,165
29096.504,4248,54.1431261770245,6.84945951035782,-10877.149,1.12457397325376,303.811750240077,0,166
37029.213,3300,55.2424242424242,11.2209736363636,-11462.331,1.12512107275404,346.315625657305,0,167
18135.687,1902,55.5205047318612,9.53506151419558,-8720.716,1.13721038913927,228.029604627864,0,168
8317.5,1768,53.3371040723982,4.70446832579186,-8207,1.05838521960704,109.520047402726,0,169
17575.977,3607,54.0060992514555,4.87274105905184,-8086.79,1.09721665735043,228.084734576035,0,170
13870.643,2787,53.8930749910298,4.97690814495874,-13404.882,1.07059190887297,106.248704507632,0,171
29661.875,4452,54.0431266846361,6.66259546271339,-12656.625,1.11037628734349,242.469294749964,0,172
19813.54,2156,54.0352504638219,9.18995361781076,-5640.717,1.16746024782681,393.767149708722,0,173
10135,1216,54.1118421052632,8.33470394736842,-9035,1.10627031561288,114.552133371009,0,174
-2230.137,1732,52.3672055427252,-1.28760796766744,-16874.158,0.985554167617302,-13.8046940256831,0,175
45787.449,3352,55.4594272076372,13.6597401551313,-16508.495,1.15361322768726,296.172084339037,0,176
-5873.409,2207,52.6959673765292,-2.66126370638876,-13281.612,0.946118961159311,-44.6277222116606,0,177
15385.843,1808,54.037610619469,8.50986891592921,-8774.467,1.11874939663793,188.218302184106,0,178
3222.5,1470,51.8367346938776,2.1921768707483,-8322.5,1.04016827672172,39.7471477027444,0,179
5751.429,1786,52.6875699888018,3.2202849944009,-4970.184,1.06027907096663,125.265284067013,0,180
16590.32,2415,54.7826086956522,6.86969772256729,-4728.93,1.13064051082526,375.558856566449,0,181
26588.75,1727,56.1667631731326,15.395917776491,-10540,1.20942001161749,269.731169160538,0,182
12397.75,2956,52.8416779431664,4.19409675236806,-9814,1.07577669932583,132.937486596612,0,183
43015.548,2550,56.7450980392157,16.8688423529412,-10708.201,1.20095565095859,414.750845568962,0,184
11747.757,2801,54.7661549446626,4.19412959657265,-8045.364,1.09016816549526,154.220515218498,0,185
34354.203,2151,55.6950255695026,15.9712705718271,-6186.432,1.29985610239087,579.503128849703,0,186
6440,1458,53.7722908093278,4.41700960219479,-10466,1.05093486032459,63.410791650256,0,187
3784.275,2201,53.6119945479328,1.71934348023626,-12961.797,1.02838517543123,29.7844319492896,0,188
15205.316,1730,54.6242774566474,8.7892,-8446.787,1.11019627117048,183.378034192147,0,189
14472,1646,55.0425273390036,8.79222357229648,-6441.5,1.15472034980997,230.94231229554,0,190
19620.606,1868,54.9785867237687,10.5035364025696,-13723.751,1.11352812731024,151.514121421304,0,191
10399.577,3739,52.179727199786,2.78137924578764,-10258.941,1.05363726094828,106.129601147716,0,192
18270.735,2834,54.6224417784051,6.44697776993649,-8521.984,1.10493491040809,229.258694791281,0,193
20915.652,2476,56.0177705977383,8.44735541195477,-16074.877,1.0959483295061,131.753159410306,0,194
27992.5,5330,53.0956848030019,5.25187617260788,-9880.375,1.11199374267345,295.813904336684,0,195
18021.244,3388,54.5454545454545,5.31913931523022,-8688.765,1.11103754303424,212.500862267086,0,196
14013.125,1995,55.6390977443609,7.02412280701754,-22998.75,1.0747381614299,61.919359293013,0,197
18606.626,2132,55.2532833020638,8.7273105065666,-10202.82,1.11771461307213,195.997058562975,0,198
20573.75,2649,55.681389203473,7.7666100415251,-6735,1.11950973344661,322.598980791846,0,199
15989.582,2228,54.8922800718133,7.1766526032316,-15052.862,1.08146889350734,110.690074779711,0,200
8942.795,3411,51.5098211668133,2.62175168572266,-7630.716,1.05978388196146,122.133541469064,0,201
7720.66,1826,52.2453450164294,4.22818181818182,-10084.314,1.06801118032889,80.8715871074895,0,202
2254.625,2597,52.71467077397,0.868165190604544,-10767.625,1.01448631682764,21.8781461130721,0,203
19219.375,2062,53.831231813773,9.3207444228904,-10021.25,1.11745181767487,206.023047032025,0,204
22089.752,2219,56.1063542136097,9.95482289319513,-9412.376,1.15092496898539,240.632357125521,0,205
17906.236,1657,54.3753771876886,10.8064188292094,-7930.538,1.15255988032702,244.688400821265,0,206
18488.212,3382,54.1099940863394,5.46665050266115,-10909.644,1.08109284034224,177.649237869679,0,207
50998.067,3678,54.5133224578575,13.8657060902664,-9151.08,1.21000464729074,573.494755360355,0,208
32043.5,3729,54.4113703405739,8.59305443818718,-11785.375,1.11598795724769,294.304444163806,0,209
14342.266,2267,54.3008381120423,6.32653992059991,-12125.72,1.08069570674732,122.288514369614,0,210
14867.5,2698,53.5581912527798,5.51056338028169,-7137.5,1.07822632624337,228.554957724827,0,211
16751.75,2012,54.324055666004,8.32591948310139,-6618,1.10923777928123,279.056305180743,0,212
15362.75,1513,54.5935228023794,10.1538334434898,-7305.125,1.15148568181622,219.57372304504,0,213
24357.5,2506,53.4716679968077,9.71967278531524,-7815,1.15571857818693,324.118429807053,0,214
34507.5,3094,53.9107950872657,11.1530381383323,-11088.5,1.13431093033892,338.607594936709,0,215
13292.247,1471,56.5601631543168,9.03619782460911,-10851.077,1.09999726615022,130.142916629502,0,216
7099.697,2665,52.1951219512195,2.66405140712946,-8300.747,1.05269520849036,87.3191233228632,0,217
19608.711,2264,54.2402826855124,8.66109143109541,-8643.127,1.09550214642642,244.631031359119,0,218
12270.298,2193,54.5827633378933,5.59521112631099,-8338.929,1.07319478892484,153.928461258326,0,219
38037.721,3767,54.6588797451553,10.0976164056278,-12699.198,1.11819444789829,315.555800560104,0,220
19752.75,1979,54.9267306720566,9.98117736230419,-11905.25,1.10573315062334,182.933944571786,0,221
34362.825,2382,55.583543240974,14.4260390428212,-14807.149,1.1563712320646,239.593278524718,0,222
24178.055,3602,53.7201554691838,6.71239727928928,-10531.116,1.10034680287504,248.059073998342,0,223
40995.25,4630,53.4341252699784,8.8542656587473,-7897.75,1.14820790012522,539.76629361422,0,224
22701.069,1501,57.2951365756163,15.1239633577615,-10641.702,1.17963913795127,234.89853585428,0,225
21429.789,2218,53.7421100090171,9.66176239855726,-6867.346,1.15247310249803,325.812098071167,0,226
2791.174,1380,53.6231884057971,2.02258985507246,-9981.251,1.0288355011385,28.5712998864896,0,227
29798.977,2223,55.6455240665767,13.4048479532164,-9370.002,1.16518668085554,334.069173975522,0,228
40810,2407,55.6709597008725,16.9547154133776,-9602.5,1.20451014783262,496.019446976603,0,229
20490.086,2429,55.9489501852614,8.43560559901194,-11047.501,1.10370692600382,195.936734789698,0,230
22885,2797,54.52270289596,8.18198069360029,-7948.5,1.13560918954473,304.930046635576,0,231
16138.277,3103,53.7222043184015,5.20086271350306,-7654.511,1.0893403625096,239.19150272617,0,232
44619.731,5102,54.2140337122697,8.74553724029792,-7339.644,1.12922535613363,625.176274991789,0,233
9880,2063,53.1749878817256,4.78914202617547,-6710,1.07691110073175,152.527981474334,0,234
9902,1877,54.6084176877997,5.27543953116676,-14943,1.06832310993659,68.5235804989447,0,235
10286.75,1949,53.7711646998461,5.27796305797845,-4032.5,1.12286097334484,337.159947558178,0,236
7897.558,1597,55.0407013149656,4.94524608641202,-9840.027,1.06620860790422,91.2152847397459,0,237
3889.949,2742,52.5893508388038,1.41865390226112,-11285.897,1.0323651820857,35.4327594456641,0,238
25926.75,7836,53.5222052067381,3.30867151607963,-18264,1.06978175999655,144.185690848928,0,239
16743.655,1608,54.6641791044776,10.4127207711443,-5296.782,1.1707981339695,365.439800496837,0,240
10515.25,1487,55.8170813718897,7.07145258910558,-12536,1.08433756682079,85.7268058046633,0,241
10855.866,1460,53.1506849315069,7.43552465753425,-4835.895,1.12336484869113,237.89012347167,0,242
21620.32,2921,54.5703526189661,7.40168435467306,-10490.503,1.08693374300903,212.069478111801,0,243
30562.153,3910,53.0946291560102,7.8164074168798,-8850.959,1.12806689116211,378.437948906799,0,244
11619.5,1508,55.2387267904509,7.70523872679045,-6516,1.11968871354848,187.532278889606,0,245
21460,2171,53.3394748963611,9.88484569322893,-3603,1.20454215107621,688.206526096368,0,246
24012.649,1120,55.4464285714286,21.4398651785714,-5205,1.30026664763312,510.635810738969,0,247
8485.625,1668,54.916067146283,5.0873051558753,-14356.875,1.05163692513654,60.4739209834751,0,248
11358.882,1720,55.0581395348837,6.6040011627907,-9304.469,1.07494236704524,128.807620718568,0,249
29438.875,2002,56.993006993007,14.7047327672328,-11653.5,1.16058199561028,264.857174988754,0,250
24412.375,3527,53.7850864757584,6.92156932237029,-6758.5,1.1217026999069,371.509825182142,0,251
36400,5170,53.6943907156673,7.04061895551257,-10470,1.10382053878296,380.454664227855,0,252
783.713,1185,52.3206751054852,0.661361181434599,-15178.755,1.00728093074486,5.3932919076845,0,253
10971.852,3014,53.7491705374917,3.64029595222296,-10611.251,1.06635481378464,107.448656388918,0,254
31391.169,2404,54.7420965058236,13.0578905990017,-6187.376,1.15368619276499,550.492794582469,0,255
84.001,1390,51.0791366906475,0.0604323741007194,-5664.01,1.00110031270384,1.53104614773326,0,256
28161,2620,55.5725190839695,10.7484732824427,-10652.5,1.14647543008725,272.706144385803,0,257
11059.28,3219,52.4697110904007,3.43562597079838,-7313.215,1.07488614685576,163.038912963838,0,258
29334.25,3266,53.7048377219841,8.98170545009186,-7701.5,1.15545051197704,398.15744825246,0,259
2598.899,1263,52.3357086302454,2.05771892319873,-7461.252,1.02788675597049,36.8344003299493,0,260
10105,4051,51.6662552456184,2.49444581584794,-6515,1.0536074270557,173.476394849785,0,261
4641.75,1279,55.5903049257232,3.62920250195465,-9173.375,1.04294864529142,52.8034127266264,0,262
30016.625,4242,52.8760018859029,7.07605492692126,-13433.25,1.10785891961864,227.558137331084,0,263
11163.75,1343,52.7922561429635,8.31254653760238,-5852,1.11558770998887,197.605982830339,0,264
39270.625,3088,55.3108808290155,12.7171713082902,-4862.5,1.19741360621589,913.270348837209,0,265
26854.776,1973,56.4622402432843,13.6111383679676,-6295,1.20134989303249,469.342544443291,0,266
13100.854,1576,55.0761421319797,8.31272461928934,-5093.306,1.13031077531628,277.807314380617,0,267
19968.875,2717,54.1405962458594,7.3496043430254,-7778.75,1.12255260715135,272.009194619445,0,268
11123.872,1908,52.8301886792453,5.8301215932914,-6272.335,1.0917644069075,211.368704112902,0,269
38732.5,2754,56.2454611474219,14.0640885984023,-6276.875,1.19859128751706,632.173824339488,0,270
31500.25,3665,54.4338335607094,8.59488403819918,-10964.125,1.14886107414227,310.316717564772,0,271
37025.265,2973,55.9367642112344,12.453839556004,-13149.11,1.17690796466399,285.873841167237,0,272
8525.5,2036,52.3084479371316,4.18737721021611,-4269.25,1.0987193293269,210.636195182211,0,273
9852.994,1961,54.6659867414584,5.02447424783274,-13285.048,1.06621820033312,75.8211435617629,0,274
20149,2262,53.8903625110522,8.90760389036251,-6622,1.11929879614732,328.990121642583,0,275
12704.361,1350,53.1111111111111,9.41063777777778,-5957.188,1.11275913605737,236.814536092313,0,276
1565,751,53.3954727030626,2.08388814913449,-4802.5,1.03393505719087,36.1640670132871,0,277
19467.536,1369,54.3462381300219,14.2202600438276,-7360.596,1.18527462554799,289.024698037115,0,278
24280.046,6005,53.3721898417985,4.04330491257286,-14379.609,1.07501231923625,177.433264610959,0,279
12326.565,1284,53.5046728971963,9.6001285046729,-4335,1.14246684070418,328.872397702321,0,280
14001.875,2482,53.7469782433521,5.64136784850927,-7517.5,1.09699780052303,191.806506849315,0,281
13624.585,1353,53.880266075388,10.0699076127125,-6436.169,1.15804427218802,225.809287847908,0,282
17912.908,941,55.3666312433581,19.0360340063762,-3798.929,1.25407459707063,541.525251053399,0,283
1510,1548,51.3565891472868,0.975452196382429,-8272.5,1.0198364478308,18.6996904024768,0,284
34675,3666,53.5460992907801,9.45853791598473,-9082.5,1.15353790294013,437.401450646484,0,285
