Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_EdgeFinder)
29562.5,3741,53.9962576851109,7.90229885057471,-7975,1.13036911271829,403.033401499659,0,59
43140,3741,55.4397219994654,11.5316760224539,-12195,1.13320159323185,387.94964028777,0,60
27555,5469,53.2638507953922,5.03839824465167,-9627.5,1.10842555703113,297.570194384449,0,61
30097.5,3091,54.2219346489809,9.73714008411517,-14990,1.10596405372577,209.994767137624,0,62
4857.5,3949,52.4689794884781,1.23005824259306,-16810,1.0227720219399,29.9153194765204,0,63
44302.5,5078,54.3521071287909,8.72439936983064,-14145,1.12328509809378,319.239776616826,0,64
42890,3231,54.9675023212628,13.2745280099041,-10857.5,1.14132843456269,412.106653855393,0,65
18085,3231,54.7508511296812,5.59733828536057,-9122.5,1.0894488889988,202.576309157099,0,66
11272.5,2221,54.1197658712292,5.07541647906349,-17850,1.05814088429848,65.1119133574007,0,67
31000,2451,55.609955120359,12.6478988168095,-16552.5,1.1333505398546,193.689472039987,0,68
10170,2734,53.3284564740307,3.71982443306511,-11092.5,1.08092784530607,94.232105628909,0,69
42890,3231,54.9675023212628,13.2745280099041,-10857.5,1.14132843456269,412.106653855393,0,70
23227.5,3554,53.7985368598762,6.53559369724254,-7812.5,1.12972271089889,324.406424581006,0,71
30097.5,3091,54.2219346489809,9.73714008411517,-14990,1.10596405372577,209.994767137624,0,72
33667.5,4739,54.8216923401562,7.10434690863051,-14597.5,1.11506322624744,238.691953208082,0,73
17612.5,2539,54.7459629775502,6.93678613627412,-9582.5,1.10151735665807,195.152354570637,0,74
25760,3091,54.4807505661598,8.33387253316079,-14827.5,1.10016330974415,181.792519407198,0,75
30622.5,4443,54.2201215395003,6.89230249831195,-11477.5,1.09937046711989,273.781850692892,0,76
18652.5,2369,53.9890249050232,7.87357534824821,-5155,1.17660843630166,385.183273102736,0,77
15465,2154,52.9712163416899,7.17966573816156,-4632.5,1.13783422459893,379.276517473942,0,78
36010,4443,54.670267837047,8.10488408732838,-9747.5,1.11265358475219,381.46186440678,0,79
19227.5,1777,54.6989307822172,10.8202025886325,-12632.5,1.10988398674134,165.326741186586,0,80
-1412.5,2734,53.1089978054133,-0.516642282370154,-17212.5,0.991966786572448,-8.34317779090372,0,81
39872.5,7109,53.8191025460684,5.6087354058236,-8870,1.1203371159534,470.610799645913,0,82
29202.5,2962,54.2876434841323,9.85904794058069,-9715,1.14499211796979,310.41722030295,0,83
11347.5,4182,53.610712577714,2.71341463414634,-10602.5,1.0556768558952,122.279094827586,0,84
42470,8887,53.156295712839,4.77889051423427,-9780,1.0941053949402,455.68669527897,0,85
31000,2451,55.609955120359,12.6478988168095,-16552.5,1.1333505398546,193.689472039987,0,86
17607.5,3949,53.4059255507723,4.45872372752596,-14417.5,1.06206981642563,132.987160120846,0,87
13632.5,3091,53.9307667421546,4.4103849886768,-8950,1.08470153310862,160.523991757433,0,88
19230,2633,53.8549183440942,7.30345613368781,-9312.5,1.10476852041025,229.886431560072,0,89
31000,2451,55.609955120359,12.6478988168095,-16552.5,1.1333505398546,193.689472039987,0,90
31762.5,1823,56.4454196379594,17.4232035106967,-11020,1.20621987047347,308.97373540856,0,91
34112.5,2843,55.2233556102708,11.9987689060851,-10527.5,1.13349835144945,341.039740064984,0,92
43140,3741,55.4397219994654,11.5316760224539,-12195,1.13320159323185,387.94964028777,0,93
36755,5078,54.1748719968492,7.23808586057503,-16265,1.10606661808947,232.810768012668,0,94
39922.5,4182,54.9976087996174,9.54626972740316,-11512.5,1.12074766920477,376.894028793958,0,95
18397.5,3554,54.6145188519978,5.17656162070906,-6095,1.1106134167055,342.438343415542,0,96
22680,5469,52.8798683488755,4.14701042238069,-12502.5,1.08076491640404,186.092307692308,0,97
31995,2962,55.1316677920324,10.8018230925051,-14397.5,1.11835862719529,225.237592397043,0,98
5500,1615,53.374613003096,3.40557275541796,-10697.5,1.03738317757009,56.8475452196382,0,99
30860,1692,56.4420803782506,18.2387706855792,-11392.5,1.21884972696972,289.222118088097,0,100
48607.5,2293,55.8220671609246,21.1982119494113,-6902.5,1.30375415957131,820.726044744618,0,101
26387.5,3231,53.9151965335809,8.16697616836893,-12442.5,1.10351489712257,231.063922942207,0,102
29010,5924,54.5070898041864,4.89702903443619,-9937.5,1.07897960850508,301.167921100441,0,103
9457.5,3949,53.1526968852874,2.39491010382375,-17627.5,1.04142802387341,55.8458813108946,0,104
15192.5,1615,55.3560371517028,9.40712074303406,-8577.5,1.09745185137671,187.96783173523,0,105
35247.5,5469,53.9952459316146,6.44496251599927,-11470,1.09759592421589,331.585136406397,0,106
15465,2154,52.9712163416899,7.17966573816156,-4632.5,1.13783422459893,379.276517473942,0,107
14160,2154,54.2246982358403,6.57381615598886,-13837.5,1.07979038120193,111.671924290221,0,108
15920,2221,54.5249887438091,7.16794236830257,-16677.5,1.07949268487542,97.4296205630355,0,109
30947.5,2451,55.8139534883721,12.6264789881681,-16932.5,1.14039126736603,189.136745607334,0,110
42470,8887,53.156295712839,4.77889051423427,-9780,1.0941053949402,455.68669527897,0,111
43140,3741,55.4397219994654,11.5316760224539,-12195,1.13320159323185,387.94964028777,0,112
-1497.5,2734,53.8405267008047,-0.547732260424287,-17980,0.99022870379433,-8.42712436691052,0,113
16580,1734,53.6332179930796,9.56170703575548,-8655,1.1150649756233,196.38732602902,0,114
14360,2091,54.7584887613582,6.8675274988044,-9680,1.08328137913036,155.875169606513,0,115
28970,1921,54.6590317542946,15.0806871421135,-11602.5,1.16338385618611,275.707827742089,0,116
51817.5,2293,56.0837331007414,22.5981247274313,-6752.5,1.30062657732138,897.661325249025,0,117
14390,2091,54.8541367766619,6.88187470109995,-14847.5,1.07234609486941,100.646966252841,0,118
43572.5,5078,53.9976368649074,8.58064198503348,-10707.5,1.13460454268128,411.643835616438,0,119
23267.5,2734,55.4498902706657,8.51042428675933,-13000,1.08767285881156,184.443123265953,0,120
722.5,2734,53.1455742501829,0.264264813460132,-17692.5,1.00448715958141,4.14812688388115,0,121
21875,1870,54.9732620320856,11.6978609625668,-4945,1.16446131869784,567.444876783398,0,122
33667.5,4739,54.8216923401562,7.10434690863051,-14597.5,1.11506322624744,238.691953208082,0,123
12652.5,2221,55.3354344889689,5.69675821701936,-16167.5,1.07720470459018,79.8264984227129,0,124
21690,2369,55.0021105951878,9.15576192486281,-6482.5,1.16421554710124,388.361683079678,0,125
17237.5,1921,54.5028630921395,8.97319104633003,-14905,1.11967992779282,118.981880931838,0,126
22400,5469,53.6478332419089,4.09581276284513,-12920,1.07388837577517,177.672020622645,0,127
39102.5,2539,54.864119732178,15.4007483261126,-8152.5,1.19286066584464,511.478090255069,0,128
12652.5,2221,55.3354344889689,5.69675821701936,-16167.5,1.07720470459018,79.8264984227129,0,129
15792.5,3949,53.5831856166118,3.9991136996708,-13765,1.05350125347246,120.599465444826,0,130
20825,1921,54.2425819885476,10.8407079646018,-14652.5,1.12864268836965,149.685534591195,0,131
28195,1653,56.140350877193,17.0568663036903,-10920,1.18105634933376,272.6130045927,0,132
12112.5,2031,54.5544066962088,5.96381093057607,-15277.5,1.06978452497551,82.7780625320349,0,133
16925,2154,54.2246982358403,7.85747446610956,-6755,1.12352436732534,261.996904024768,0,134
26385,1653,55.232909860859,15.961887477314,-10460,1.17314412271348,268.823229750382,0,135
49452.5,2293,56.2145660706498,21.5667248146533,-8635,1.26182660489742,646.015676028739,0,136
28035,3741,54.3704891740176,7.49398556535686,-6642.5,1.13218289189858,465.311203319502,0,137
14160,2154,52.5069637883008,6.57381615598886,-6420,1.1094175601275,239.391377852916,0,138
36857.5,3741,54.557604918471,9.85231221598503,-11852.5,1.12272129455441,343.499534016775,0,139
34582.5,3554,54.3612830613393,9.73058525604952,-12087.5,1.12983246515557,300.390879478827,0,140
28000,3385,54.7415066469719,8.27178729689808,-13147.5,1.10728997030367,231.404958677686,0,141
29497.5,3741,54.7714514835605,7.88492381716119,-7372.5,1.11390535400537,469.518503780342,0,142
19185,3091,54.4160465868651,6.20672921384665,-12500,1.08042002012072,162.001266624446,0,143
42470,8887,53.156295712839,4.77889051423427,-9780,1.0941053949402,455.68669527897,0,144
46682.5,7109,53.5659023772683,6.5666760444507,-12780,1.12986841373171,380.615572768039,0,145
18652.5,2369,53.9890249050232,7.87357534824821,-5155,1.17660843630166,385.183273102736,0,146
19132.5,2221,55.6055830706889,8.61436289959478,-10645,1.13643170392555,188.729963008631,0,147
40672.5,2369,55.550865344027,17.1686365555087,-10882.5,1.192578125,414.919663351186,0,148
24525,2369,55.6352891515407,10.3524693963698,-8442.5,1.14214919144497,357.377049180328,0,149
35197.5,1870,56.7379679144385,18.822192513369,-7355,1.20501208608789,506.985956067699,0,150
29135,2293,56.6506759703445,12.7060619276058,-4310,1.2168952746087,722.952853598015,0,151
12652.5,2221,55.3354344889689,5.69675821701936,-16167.5,1.07720470459018,79.8264984227129,0,152
26982.5,2031,54.3082225504677,13.2853274249138,-6172.5,1.2207563764292,477.144120247569,0,153
24472.5,4443,53.792482556831,5.50810263335584,-6165,1.1076850303617,409.239130434783,0,154
24577.5,1734,53.9792387543253,14.173875432526,-9505,1.16084224992638,293.550313526426,0,155
16077.5,2031,55.0467749876908,7.91605120630231,-13972.5,1.08676236475001,120.815329701296,0,156
26432.5,1734,53.4602076124567,15.2436562860438,-8840,1.15585430209761,328.354037267081,0,157
16395,2962,51.9581363943282,5.53511141120864,-6730,1.09432713882976,255.672514619883,0,158
31802.5,2843,54.4143510376363,11.1862469222652,-4547.5,1.20024871706073,741.749271137026,0,159
20280,2091,54.8541367766619,9.6987087517934,-11910,1.11000216966804,178.71777924653,0,160
19227.5,1777,54.6989307822172,10.8202025886325,-12632.5,1.10988398674134,165.326741186586,0,161
19230,2633,53.8549183440942,7.30345613368781,-9312.5,1.10476852041025,229.886431560072,0,162
21577.5,1777,55.7118739448509,12.1426561620709,-11235,1.14936919163076,203.369462770971,0,163
32222.5,2843,55.6102708406613,11.3339781920507,-10422.5,1.12166894793977,321.101145989038,0,164
19917.5,2154,53.9925719591458,9.24675023212628,-11702.5,1.10045518163134,185.927654609102,0,165
26895,5078,53.643166601024,5.29637652619141,-8437.5,1.11563017261764,331.627620221948,0,166
3627.5,1974,55.5217831813576,1.83763931104357,-9732.5,1.02855287496556,40.9887005649718,0,167
15920,2221,54.5249887438091,7.16794236830257,-16677.5,1.07949268487542,97.4296205630355,0,168
32847.5,2369,55.5086534402702,13.8655550865344,-11055,1.16404474742178,342.696922274387,0,169
20597.5,1734,54.0945790080738,11.8786043829296,-9370,1.13817797605072,244.916765755053,0,170
16925,2154,54.2246982358403,7.85747446610956,-6755,1.12352436732534,261.996904024768,0,171
22740,4182,53.6346245815399,5.43758967001435,-9880,1.09776965658086,266.276346604215,0,172
19610,1823,55.1289083927592,10.7569939659901,-12470,1.13988408381632,162.569948186529,0,173
10170,2734,53.3284564740307,3.71982443306511,-11092.5,1.08092784530607,94.232105628909,0,174
44497.5,3554,55.1772650534609,12.520399549803,-11297.5,1.16210382513661,405.906499429875,0,175
22165,1921,54.8152004164498,11.538261322228,-15265,1.12740885510225,155.954265611258,0,176
31000,2451,55.609955120359,12.6478988168095,-16552.5,1.1333505398546,193.689472039987,0,177
13495,2221,55.065285907249,6.07609185051778,-17370,1.07177427933199,80.4950790337012,0,178
22402.5,3091,54.3513426075704,7.24765448075057,-13325,1.090625,176.850207223209,0,179
28627.5,3231,54.2865985762922,8.8602599814299,-8737.5,1.11741604716739,359.529042386185,0,180
21992.5,2369,55.9729843815956,9.28345293372731,-8507.5,1.13300172356445,307.910395519776,0,181
6110,2734,53.0358449158742,2.23482077542063,-15385,1.04371623797088,40.6114988368229,0,182
27475,3385,55.1550960118168,8.11669128508124,-13400,1.10972224995507,216.594402837998,0,183
37467.5,4739,54.9694028276008,7.90620384047267,-12425,1.1051756201972,324.464169733709,0,184
32655,4739,54.5051698670606,6.89069423929099,-13425,1.09993649724949,254.124513618677,0,185
33467.5,1692,56.7966903073286,19.7798463356974,-10735,1.22909215367502,328.19318460407,0,186
24525,2369,55.6352891515407,10.3524693963698,-8442.5,1.14214919144497,357.377049180328,0,187
8477.5,2091,52.7977044476327,4.05428024868484,-7120,1.06361504549292,142.359361880772,0,188
26000,1734,54.7866205305652,14.9942329873126,-8852.5,1.1573207073381,318.725099601594,0,189
21227.5,2843,53.7460429124165,7.46658459373901,-4602.5,1.16515599470941,514.606060606061,0,190
32655,4739,54.5051698670606,6.89069423929099,-13425,1.09993649724949,254.124513618677,0,191
33802.5,1653,57.8342407743497,20.4491833030853,-9360,1.23627372173488,388.646162690428,0,192
35247.5,5469,53.9952459316146,6.44496251599927,-11470,1.09759592421589,331.585136406397,0,193
34072.5,2369,55.8041367665682,14.3826509075559,-7785,1.19394086006204,529.281553398058,0,194
29135,2293,56.6506759703445,12.7060619276058,-4310,1.2168952746087,722.952853598015,0,195
24737.5,1870,54.8128342245989,13.2286096256684,-5552.5,1.17109017031209,478.713110788583,0,196
45030,3949,55.2798176753609,11.4028868067865,-12092.5,1.13407970938975,402.592758158248,0,197
1805,2451,54.3043655650755,0.736434108527132,-20007.5,1.0096753011806,9.27067282999486,0,198
30775,1921,54.5028630921395,16.0203019260802,-11102.5,1.16734410897079,289.238721804511,0,199
16077.5,2031,55.0467749876908,7.91605120630231,-13972.5,1.08676236475001,120.815329701296,0,200
36297.5,4443,54.5127166329057,8.16959261760072,-11185,1.12506137215212,345.279429250892,0,201
30097.5,3091,54.2219346489809,9.73714008411517,-14990,1.10596405372577,209.994767137624,0,202
-440,2734,53.8771031455743,-0.160936356986101,-19957.5,0.997868836578514,-2.24203821656051,0,203
19275,2451,55.3651570787434,7.8641370869033,-15857.5,1.09394877293885,126.517886445684,0,204
32910,1823,57.0488206253428,18.052660449808,-10840,1.19793405205467,330.920060331825,0,205
21565,2221,55.020261143629,9.70959027465106,-15355,1.10647279549719,148.749784445594,0,206
41517.5,7899,53.3232054690467,5.25604506899608,-10310,1.0943257980234,413.212241851207,0,207
21935,4182,54.0650406504065,5.24509803921569,-12162.5,1.06998149566105,196.374216651746,0,208
8535,2221,53.4443944169293,3.84286357496623,-6887.5,1.08050937389459,128.92749244713,0,209
20657.5,2633,54.8803646031143,7.84561336878086,-9845,1.09043251762028,232.106741573034,0,210
11347.5,4182,53.610712577714,2.71341463414634,-10602.5,1.0556768558952,122.279094827586,0,211
16012.5,2962,53.5786630654963,5.40597569209993,-6237.5,1.09594068304374,261.856091578087,0,212
9425,2091,53.5150645624103,4.50741272118603,-9895,1.05732445336496,99.0541250656858,0,213
24527.5,3949,53.4818941504178,6.21106609268169,-11245,1.0773854126407,234.65678067448,0,214
26385,1653,55.232909860859,15.961887477314,-10460,1.17314412271348,268.823229750382,0,215
5597.5,2539,53.2493107522647,2.20460811343048,-6362.5,1.04710808138189,93.3694745621351,0,216
21252.5,1974,54.8125633232016,10.766210739615,-8847.5,1.11399109633126,261.408364083641,0,217
19547.5,7899,52.8041524243575,2.47468033928345,-10062.5,1.05127045014918,200.538599640934,0,218
29202.5,2962,54.2876434841323,9.85904794058069,-9715,1.14499211796979,310.41722030295,0,219
17612.5,2539,54.7459629775502,6.93678613627412,-9582.5,1.10151735665807,195.152354570637,0,220
16650,2154,54.5961002785515,7.72980501392758,-12482.5,1.08754288418313,142.155816435432,0,221
17252.5,3949,54.3935173461636,4.36882755127881,-13720,1.06860727529402,131.422586174062,0,222
36297.5,4443,54.5127166329057,8.16959261760072,-11185,1.12506137215212,345.279429250892,0,223
31592.5,1823,56.1162918266593,17.3299506308283,-11172.5,1.1992055109794,305.832526621491,0,224
16955,3091,54.4807505661598,5.48527984471045,-11985,1.0877917437962,147.627340008707,0,225
-1040,2451,53.6515707874337,-0.424316605467156,-14430,0.991361588138796,-7.44186046511628,0,226
15792.5,3949,53.5831856166118,3.9991136996708,-13765,1.05350125347246,120.599465444826,0,227
49452.5,2293,56.2145660706498,21.5667248146533,-8635,1.26182660489742,646.015676028739,0,228
2070,2734,53.2918800292612,0.757132406730066,-16612.5,1.01066282049631,12.7228027043639,0,229
14912.5,1921,53.878188443519,7.7628839146278,-13427.5,1.11597161465928,112.653446647781,0,230
6062.5,2451,54.671562627499,2.4734802121583,-20342.5,1.03103324716542,30.5492567397329,0,231
31802.5,2843,54.4143510376363,11.1862469222652,-4547.5,1.20024871706073,741.749271137026,0,232
14912.5,1921,53.878188443519,7.7628839146278,-13427.5,1.11597161465928,112.653446647781,0,233
33500,2539,55.1792044111855,13.1941709334384,-8055,1.17252700562644,440.934517933531,0,234
27475,3385,55.1550960118168,8.11669128508124,-13400,1.10972224995507,216.594402837998,0,235
19227.5,1777,54.6989307822172,10.8202025886325,-12632.5,1.10988398674134,165.326741186586,0,236
30255,1692,55.4964539007092,17.8812056737589,-12535,1.22638756383635,254.350567465322,0,237
15617.5,2734,54.8646671543526,5.71232626188734,-16270,1.06298077407777,96.5234857849196,0,238
30815,3091,55.1277903591071,9.96926560983501,-14845,1.10565022114033,217.198237885463,0,239
27145,5924,53.9500337609723,4.58220796758947,-8402.5,1.07891791315977,332.353841444751,0,240
26000,1734,54.7866205305652,14.9942329873126,-8852.5,1.1573207073381,318.725099601594,0,241
18637.5,2369,54.4533558463487,7.86724356268468,-7527.5,1.11710098487347,283.460076045627,0,242
26387.5,3231,53.9151965335809,8.16697616836893,-12442.5,1.10351489712257,231.063922942207,0,243
29562.5,3741,53.9962576851109,7.90229885057471,-7975,1.13036911271829,403.033401499659,0,244
37510,5078,53.7219377707759,7.38676644348169,-11455,1.12128462763421,341.232658630885,0,245
21122.5,2091,54.2802486848398,10.1016260162602,-13162.5,1.11135273340714,166.778523489933,0,246
16580,1734,53.6332179930796,9.56170703575548,-8655,1.1150649756233,196.38732602902,0,247
20815,2369,54.6222034613761,8.78640776699029,-6720,1.14793099159604,316.577946768061,0,248
35785,2369,55.1287463064584,15.1055297593921,-8490,1.19741269928835,537.514081862561,0,249
17252.5,3949,54.3935173461636,4.36882755127881,-13720,1.06860727529402,131.422586174062,0,250
17352.5,2633,54.3486517280668,6.59039118875807,-9895,1.07865155807365,183.043248945148,0,251
26522.5,1870,54.3850267379679,14.1831550802139,-6155,1.17841646766002,459.662045060659,0,252
36017.5,2962,55.4017555705604,12.1598582039163,-14212.5,1.14814091226916,255.081444759207,0,253
32222.5,2843,55.6102708406613,11.3339781920507,-10422.5,1.12166894793977,321.101145989038,0,254
26395,1974,54.7619047619048,13.371327254306,-9437.5,1.15077687649949,302.781760825925,0,255
36755,5078,54.1748719968492,7.23808586057503,-16265,1.10606661808947,232.810768012668,0,256
36530,3385,54.7415066469719,10.7917282127031,-14362.5,1.12698467875796,263.65932876218,0,257
29007.5,1579,55.4148195060165,18.3708043065231,-11387.5,1.19996208596147,281.626213592233,0,258
13300,2091,53.8020086083214,6.36059301769488,-6777.5,1.10687452288159,211.446740858506,0,259
29135,2293,56.6506759703445,12.7060619276058,-4310,1.2168952746087,722.952853598015,0,260
-1040,2451,53.6515707874337,-0.424316605467156,-14430,0.991361588138796,-7.44186046511628,0,261
23227.5,2633,54.956323585264,8.82168628940372,-8897.5,1.14330885982231,278.256963162624,0,262
21227.5,2843,53.7460429124165,7.46658459373901,-4602.5,1.16515599470941,514.606060606061,0,263
32702.5,4739,53.682211437012,6.90071745093902,-10680,1.12733378759856,315.128884606119,0,264
25307.5,4739,53.8721249208694,5.34026165857776,-9672.5,1.11593124062346,266.18459111228,0,265
51212.5,2293,56.7378979502835,22.334278238116,-6967.5,1.31105273547231,855.323590814196,0,266
36267.5,2962,55.0641458474004,12.2442606347063,-12782.5,1.15399394936574,287.951568082572,0,267
27475,3385,55.1550960118168,8.11669128508124,-13400,1.10972224995507,216.594402837998,0,268
21992.5,2369,55.9729843815956,9.28345293372731,-8507.5,1.13300172356445,307.910395519776,0,269
33667.5,4739,54.8216923401562,7.10434690863051,-14597.5,1.11506322624744,238.691953208082,0,270
31780,3741,55.0387596899225,8.4950547981823,-8232.5,1.11817860662291,419.95374958705,0,271
30012.5,2031,54.8005908419498,14.7772033481044,-4842.5,1.27826711788976,687.178019461935,0,272
35197.5,1870,56.7379679144385,18.822192513369,-7355,1.20501208608789,506.985956067699,0,273
20042.5,2031,54.5051698670606,9.86829148202856,-11877.5,1.12409640419176,183.036529680365,0,274
1805,2451,54.3043655650755,0.736434108527132,-20007.5,1.0096753011806,9.27067282999486,0,275
30095,3091,54.9013264315755,9.73633128437399,-14577.5,1.10863052266821,216.199712643678,0,276
42365,5078,54.3127215439149,8.34285151634502,-12382.5,1.14719013289325,355.262054507338,0,277
16395,2962,51.9581363943282,5.53511141120864,-6730,1.09432713882976,255.672514619883,0,278
36952.5,3385,54.3870014771049,10.9165435745938,-14580,1.1338628315779,263.053924185798,0,279
11245,2633,52.8674515761489,4.27079377136346,-7890,1.08192332210181,148.546895640687,0,280
19942.5,1777,54.6426561620709,11.2225661226787,-11997.5,1.11867180410301,181.501706484642,0,281
27297.5,3554,54.1924592009004,7.68078221722003,-10132.5,1.11863062514939,281.562661165549,0,282
45262.5,2539,55.7699881843245,17.8269003544703,-10112.5,1.19521899463026,503.19622012229,0,283
19722.5,2154,53.899721448468,9.15622098421541,-12040,1.10223944428605,175.038828489017,0,284
23267.5,2734,55.4498902706657,8.51042428675933,-13000,1.08767285881156,184.443123265953,0,285
15465,2154,52.9712163416899,7.17966573816156,-4632.5,1.13783422459893,379.276517473942,0,286
48092.5,2293,55.4295682511993,20.9736153510685,-9147.5,1.24808490882361,606.462799495586,0,287
41517.5,7899,53.3232054690467,5.25604506899608,-10310,1.0943257980234,413.212241851207,0,288
25912.5,2843,54.1329581428069,9.11449173408371,-4097.5,1.17393274265002,662.300319488818,0,289
36710,2962,55.0641458474004,12.3936529372046,-14925,1.14548552971832,249.346238750212,0,290
27615,1823,55.9517279210093,15.148107515085,-12007.5,1.17855006869797,245.139813581891,0,291
8485,2221,54.885186852769,3.82035119315624,-18332.5,1.04886476525044,47.708743323025,0,292
17565,2154,54.2711234911792,8.15459610027855,-11335,1.10523162640226,172.290338401177,0,293
