Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_RandomStratTypeTrades)
1745.5,53,56.6037735849057,32.9339622641509,-6121,1.17525980219891,32.742449821797,0,31
1884.5,83,67.4698795180723,22.7048192771084,-18946.5,1.04993309574595,10.792623561079,0,41
1912.299,49,59.1836734693878,39.0265102040816,-4101.254,1.16387442429041,63.6031398807495,0,284
1918.747,9,77.7777777777778,213.194111111111,-877.5,6.5615693867554,776.229833163422,0,204
1929.435,7,57.1428571428571,275.633571428571,-3470,2.04548033298275,134.843015637285,0,235
2014,44,63.6363636363636,45.7727272727273,-8516.125,1.12710634269486,27.2442888787433,0,133
2023.186,67,62.6865671641791,30.1968059701493,-19018.576,1.0676974085586,11.5509237862697,0,280
2048.213,3,100,682.737666666667,-1855,0,0,0,340
2051.25,111,67.5675675675676,18.4797297297297,-11972.5,1.06797001201176,19.2132068844398,0,184
2074.244,104,63.4615384615385,19.9446538461538,-7464.122,1.10194045952243,33.6639281020485,0,336
2104.727,8,75,263.090875,-1222.5,11.0395289156856,1776.39576985728,0,222
2159.727,8,87.5,269.965875,-1222.5,17.8094378244593,1680.94378244593,0,267
2181.406,52,57.6923076923077,41.9501153846154,-4414.645,1.25569030683925,79.2568752806719,0,354
2454.233,157,57.3248407643312,15.6320573248408,-14995.985,1.06358450975531,17.91165415427,0,6
2570.625,12,75,214.21875,-3915,2.24749772520473,165.513078470825,0,82
2577.5,113,69.0265486725664,22.8097345132743,-16487.5,1.0546126790406,17.4784274501161,0,60
2603.906,61,62.2950819672131,42.6869836065574,-4683.576,1.19844131069273,62.7230947593733,0,409
2957.495,10,100,295.7495,-1222.5,0,0,0,168
3050.625,12,75,254.21875,-3915,2.63080521216171,222.571819425445,0,197
3126.611,101,60.3960396039604,30.9565445544554,-7090.36,1.2046347051673,51.3110984928054,0,282
3143.19,64,67.1875,49.11234375,-3969.288,1.27472843472819,135.461307728111,0,122
3332.633,63,63.4920634920635,52.8989365079365,-11412.438,1.13144111174273,32.9935047217687,0,334
3332.633,63,63.4920634920635,52.8989365079365,-11412.438,1.13144111174273,32.9935047217687,0,367
3346.875,45,66.6666666666667,74.375,-3535.625,1.31708905731881,135.982732351447,0,400
3673.012,71,59.1549295774648,51.7325633802817,-10559.377,1.22135732638829,38.7061991995968,0,74
3696,53,66.0377358490566,69.7358490566038,-14262,1.18474457662701,28.4647079209827,0,53
3718.912,39,56.4102564102564,95.356717948718,-6701.431,1.35450743177262,75.2054548804116,0,125
3718.912,39,56.4102564102564,95.356717948718,-6701.431,1.35450743177262,75.2054548804116,0,182
3847.804,24,62.5,160.325166666667,-3913.907,1.7826700537991,181.286236714971,0,444
3867.958,186,62.3655913978495,20.7954731182796,-16066.252,1.05134142749195,25.2714720008258,0,292
3942.491,18,77.7777777777778,219.027277777778,-2343.662,5.31883894445911,531.038156710829,0,75
3953.406,85,63.5294117647059,46.5106588235294,-6357.69,1.2046327343864,70.5626404459287,0,472
4125.318,136,67.6470588235294,30.3332205882353,-13688.217,1.09156687479045,33.7685940103307,0,188
4157.797,75,68,55.4372933333333,-20188.753,1.12873057468221,24.3943962667124,0,335
4270.75,101,60.3960396039604,42.2846534653465,-5711.625,1.18245902602362,92.6309510899035,0,349
4286.783,8,75,535.847875,-2814.108,4.65665691110726,365.665691110726,0,412
4359.624,46,63.0434782608696,94.7744347826087,-3510.715,1.63320554840475,221.100261387392,0,462
4487.846,31,77.4193548387097,144.769225806452,-4513.751,1.83478129207299,142.689684752442,0,189
4514,7,100,644.857142857143,-1855,0,0,0,56
4749.816,16,75,296.8635,-5486.251,1.76691649199131,137.030353543353,0,112
4832.134,23,73.9130434782609,210.092782608696,-5442.5,1.71454814881413,143.840267906977,0,2
4988.373,59,74.5762711864407,84.5486949152542,-7210,1.29200427624325,110.127288177015,0,176
5074.859,120,66.6666666666667,42.2904916666667,-9065.819,1.16935743902279,63.3896294682655,0,395
5074.859,120,66.6666666666667,42.2904916666667,-9065.819,1.16935743902279,63.3896294682655,0,417
5107.097,134,60.4477611940299,38.1126641791045,-12277.156,1.13302941798404,45.8593238307172,0,136
5108.208,15,73.3333333333333,340.5472,-3787.5,3.46794436045981,350.907148720732,0,3
5449,7,100,778.428571428571,-1855,0,0,0,500
5461.427,6,100,910.237833333333,-1855,0,0,0,498
5596.763,50,66,111.93526,-5351.608,1.48516798515082,132.327918542889,0,451
5615.681,101,67.3267326732673,55.600801980198,-14968.577,1.12943401210148,43.3356301390191,0,467
5954.991,18,77.7777777777778,330.832833333333,-2198.662,7.91147724780034,996.798022135478,0,316
5974.625,47,68.0851063829787,127.119680851064,-5292.625,1.51538710373086,140.019334426998,0,436
6111.25,117,68.3760683760684,52.232905982906,-10615,1.21217776234702,65.9784075573549,0,100
6312.84,47,68.0851063829787,134.315744680851,-8699.287,1.35934027483482,92.3026040579961,0,178
6451.331,294,60.2040816326531,21.9433027210884,-19393.226,1.09237437471871,35.232524368504,0,307
6736.504,43,69.7674418604651,156.66288372093,-6830.807,1.58587822541579,117.988295932301,0,463
6805.207,37,64.8648648648649,183.924513513514,-4842.5,1.79264806052316,215.2055063105,0,40
6935.31,122,62.2950819672131,56.8468032786885,-18481.704,1.14741103068565,42.9554240489453,0,13
7044.983,109,66.0550458715596,64.632871559633,-10712.506,1.33165047185338,72.5748730863804,0,51
7048.75,150,66.6666666666667,46.9916666666667,-16948.75,1.14661224065311,43.2190074726959,0,382
7261.504,43,67.4418604651163,168.872186046512,-5984.287,1.88316397164877,155.352939691472,0,372
7417.467,104,61.5384615384615,71.3217980769231,-9920.01,1.24504340318585,83.6611594614171,0,388
7853.561,29,68.9655172413793,270.812448275862,-3915,2.41523733941411,308.5661558578,0,180
7863.5,96,63.5416666666667,81.9114583333333,-16810.5,1.19956728908515,55.0896735322965,0,454
8346.941,178,64.6067415730337,46.8929269662921,-18987.412,1.12026331786982,48.4477401497218,0,156
8468.115,137,64.963503649635,61.8110583941606,-15081.791,1.19532611799041,62.2546935196303,0,134
8565.5,80,65,107.06875,-4585.375,1.46448761574231,218.654073199528,0,195
8675,47,70.2127659574468,184.574468085106,-3590.625,1.93752110773387,419.082125603865,0,200
8758.75,50,60,175.175,-11947.25,1.55034558592523,101.568388705282,0,118
8988.336,125,68,71.906688,-6042.682,1.31558565124869,176.229408075232,0,208
9065.874,45,64.4444444444444,201.463866666667,-5183.929,1.98206551852448,312.212406569156,0,339
9433.558,34,64.7058823529412,277.457588235294,-5167.858,2.46956407951658,539.280483580158,0,78
9463.475,150,62,63.0898333333333,-8424.349,1.25971050496983,120.564772316263,0,375
9721.757,68,63.2352941176471,142.967014705882,-11531.253,1.47748439296229,112.420380397892,0,302
9824.503,132,66.6666666666667,74.428053030303,-10431.968,1.22495940107443,107.50899400633,0,227
9892.25,137,65.6934306569343,72.206204379562,-13327.25,1.22368763214128,81.7237391052914,0,96
9896.061,29,75.8620689655172,341.243482758621,-3915,2.96810539401939,349.971160092783,0,474
9927.161,141,65.9574468085106,70.4053971631206,-13879.379,1.22462176667958,72.1614328366194,0,294
10051.043,95,65.2631578947368,105.800452631579,-12875.004,1.31026859001294,107.967879397892,0,448
10413.665,186,60.2150537634409,55.9874462365591,-20939.377,1.16201875641361,56.4378414513891,0,247
10444.215,162,64.1975308641975,64.470462962963,-6078.218,1.30936960043564,189.740679753248,0,333
10552.972,166,65.0602409638554,63.5721204819277,-15693.19,1.21217224523525,81.5487582192294,0,147
10784.875,143,64.3356643356643,75.4187062937063,-14593.125,1.22073579450968,81.6827137000956,0,499
10843.178,91,68.1318681318681,119.155802197802,-10779.468,1.43071651493258,118.165639068583,0,47
10920.616,42,76.1904761904762,260.014666666667,-9225.313,1.76966718212195,146.241908772426,0,205
11023.53,105,68.5714285714286,104.986,-10136.793,1.34021351715687,121.137559189495,0,63
11024.049,199,65.3266331658292,55.3972311557789,-17324.115,1.16486007309263,65.4905256589361,0,288
11171.764,55,65.4545454545455,203.122981818182,-6882.501,1.77071295144523,182.94012874528,0,419
11389.75,165,64.8484848484848,69.0287878787879,-12761,1.26958307198902,100.275124356209,0,277
11434.985,35,68.5714285714286,326.713857142857,-4621.786,2.96803348363381,536.134379316391,0,141
11717.816,159,58.4905660377358,73.6969559748428,-7734.289,1.33353530401958,180.135443442532,0,322
11790,166,63.2530120481928,71.0240963855422,-13441.875,1.22310794668307,97.8626271010583,0,431
11934.171,124,66.9354838709677,96.243314516129,-13285.382,1.31797360409283,103.501956830225,0,95
12173.784,144,66.6666666666667,84.5401666666667,-8887.061,1.32428817695293,151.351200816669,0,71
12193.52,177,63.2768361581921,68.8899435028249,-18116.074,1.23133838775309,71.9844024900004,0,103
12358.898,76,69.7368421052632,162.617078947368,-13835.716,1.38062922203876,113.753353192856,0,475
12714.708,133,67.6691729323308,95.5993082706767,-14016.786,1.2785113270409,106.845944525555,0,295
12724.974,363,61.7079889807163,35.0550247933884,-22762.815,1.1489264371533,58.7444812967115,0,5
12727.288,91,72.5274725274725,139.860307692308,-8732.859,1.54957964607215,176.461507596325,0,105
12729.493,170,63.5294117647059,74.8793705882353,-18744.915,1.25357497687007,80.0351804151583,0,87
12819.672,77,63.6363636363636,166.489246753247,-13064.691,1.42928539331803,131.18523778342,0,442
12825.616,42,71.4285714285714,305.37180952381,-5840.938,2.41387495353453,364.105389892011,0,72
12891.73,139,65.4676258992806,92.7462589928058,-14087.147,1.26770516795591,98.1852709260408,0,341
12929.931,191,63.8743455497382,67.6959738219895,-16158.575,1.24371532940093,95.9574605616814,0,209
12978.918,28,78.5714285714286,463.532785714286,-4082.322,3.47604786763601,627.379722054381,0,271
13322.443,304,64.4736842105263,43.8238256578947,-16300.184,1.17073658854034,90.8583833474302,0,218
13365.321,106,69.811320754717,126.087933962264,-13754.289,1.34931242251899,109.693072775933,0,265
13509.046,83,66.2650602409639,162.759590361446,-13384.691,1.44707413495801,139.515673952701,0,435
13511,140,67.8571428571429,96.5071428571429,-8129.5,1.4090957261593,178.492634916441,0,55
13775,132,70.4545454545455,104.356060606061,-17265.625,1.29564447544568,95.3947368421053,0,314
13915.844,166,67.4698795180723,83.8303855421687,-21743.756,1.25778172963551,65.9618960076963,0,49
14039.58,156,64.1025641025641,89.9973076923077,-5632.68,1.44182590078534,355.367899042123,0,22
14130.325,81,67.9012345679012,174.448456790123,-12726.968,1.50294626119666,122.939174001738,0,486
14131.012,153,63.3986928104575,92.3595555555556,-6267.233,1.42329888272675,294.231803909484,0,468
14557.672,141,63.1205673758865,103.24590070922,-12827.5,1.2753187934577,147.695830233017,0,85
14651.032,93,65.5913978494624,157.537978494624,-16587.415,1.39591203275943,97.0892441773585,0,364
14713.854,332,64.1566265060241,44.3188373493976,-12529.295,1.17540873000054,121.508758354636,0,73
14893.739,30,83.3333333333333,496.457966666667,-2915,7.43655277534205,1163.73519130004,0,158
14937.995,133,65.4135338345865,112.315751879699,-11455.181,1.32899439980339,156.770470553998,0,163
14943.75,76,67.1052631578947,196.628289473684,-10958.125,1.74483660945142,165.364133065911,0,48
14997.909,163,65.6441717791411,92.0117116564417,-19865.091,1.24129533618237,85.2149514454215,0,478
15217.279,118,71.1864406779661,128.959991525424,-16241.433,1.36593811760093,99.5778440120112,0,252
15222.102,78,66.6666666666667,195.155153846154,-12180.785,1.51553694038564,175.493634507383,0,35
15545.5,152,63.8157894736842,102.273026315789,-8343,1.57557805875928,229.20014743826,0,402
15874.614,109,68.8073394495413,145.638660550459,-11737.859,1.4074554533842,158.74044121816,0,413
