Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,simulationCount (_EdgeFinder)
2012.997,1568,54.719387755102,1.28379910714286,-10803.467,1.02035625645722,18.8952291305732,0,57
28416.996,3858,55.1062726801452,7.36573250388803,-11401.405,1.09940393833373,268.239105410139,0,58
24602.75,4114,54.3996110841031,5.98025036460865,-17877.875,1.08880288324448,144.879722050467,0,59
32519.078,1289,58.8052754072925,25.2281442979054,-9985,1.28146676454925,342.847422245651,0,60
22821.349,1915,54.9869451697128,11.9171535248042,-7520,1.14461265884788,325.670338922583,0,61
34586.813,2317,55.7186016400518,14.9274117393181,-5917.857,1.19931440590965,613.474463790054,0,62
19469.704,1453,54.7143840330351,13.3996586373021,-10543.212,1.14650542748029,200.187955390824,0,63
26349.091,1215,55.2263374485597,21.6864946502058,-6390.78,1.30934848140464,433.1395398535,0,64
25445.211,2206,56.7089755213055,11.5345471441523,-7619.261,1.16122394782478,399.814071107392,0,65
26145.329,2098,55.2430886558627,12.4620252621544,-13704.497,1.11964968751345,205.472397062139,0,66
22718,1145,54.8471615720524,19.8410480349345,-7396.25,1.28614433171481,374.343975283213,0,67
43788.043,3049,55.4280091833388,14.3614440800262,-12615.702,1.15083957428531,380.435208137073,0,68
23536.125,1537,56.9290826284971,15.3130286271958,-13370.125,1.15649526538842,183.372775878692,0,69
8572.373,917,55.9432933478735,9.34828026172301,-6367.944,1.12150895937916,149.147363780203,0,70
42083.593,3135,54.8325358851675,13.4237936204147,-11644.059,1.15107315894374,394.397826648652,0,71
35275.779,2019,56.6121842496285,17.4719063893016,-8816.427,1.19449280222983,419.254635796103,0,72
22622.576,1354,57.6070901033973,16.7079586410635,-7516.62,1.21210755253647,344.246563252288,0,73
17172.849,3848,54.6257796257796,4.4627985966736,-13107.474,1.0667086691935,135.179187401658,0,74
14369.206,2624,55.3734756097561,5.4760693597561,-13139.994,1.07122947408299,116.63322238631,0,75
23873.75,1664,56.0096153846154,14.3472055288462,-9488.125,1.19843219964779,273.840418668005,0,76
43634.25,3224,54.4665012406948,13.5341966501241,-12076,1.17054330222026,371.244735610669,0,77
7121.5,1882,54.3039319872476,3.78400637619554,-13109,1.05084388788143,56.1898374625217,0,78
20285.953,1198,55.0918196994992,16.9331828046745,-6268.437,1.20376694086572,361.120722940939,0,79
6949.259,2009,54.1562966650075,3.45906371329019,-13346.069,1.04789664805503,53.6267469039213,0,80
29463.136,1581,56.6729917773561,18.6357596457938,-8806.872,1.22718234767919,351.091341717319,0,81
23040,1592,56.5326633165829,14.4723618090452,-5567.5,1.16736584037047,439.904534606205,0,82
23304.16,1635,56.0244648318043,14.2533088685015,-16235.177,1.14086187241522,146.958220929837,0,83
8125.436,2049,54.2703757930698,3.96556173743289,-17789.819,1.04327512288597,47.4136940556455,0,84
6381.659,1498,54.3391188251001,4.26011949265688,-9469.306,1.05005721511263,71.2293898656882,0,85
-1726,1320,53.3333333333333,-1.30757575757576,-8575,0.978307044554767,-20.8139885438649,0,86
13871,2648,54.1540785498489,5.23829305135952,-8767.5,1.07582598998535,168.49073792894,0,87
23958.75,2225,55.3258426966292,10.7679775280899,-11410.625,1.12156749574257,220.881590319793,0,88
23015,2041,55.609995100441,11.2763351298383,-11695,1.12065530799476,222.098914354644,0,89
9715.25,2201,55.1113130395275,4.41401635620173,-8331.75,1.06882730918004,126.061569403445,0,90
12848.125,1066,54.7842401500938,12.0526500938086,-6535,1.13102643856921,229.226137377342,0,91
20007.933,2472,55.7847896440129,8.09382402912621,-10428.571,1.10281872612979,221.239298060467,0,92
13422.515,2096,53.8167938931298,6.40387166030534,-13759.375,1.07529001431493,100.826403755869,0,93
10622.369,1127,54.1259982253771,9.42534960070985,-7208.028,1.12859754946282,151.910977138922,0,94
10971.89,1577,53.3291058972733,6.95744451490171,-7773.656,1.09110396863893,152.840448128452,0,95
18235.301,2236,54.830053667263,8.15532245080501,-13370.173,1.08424045625781,139.305271213757,0,96
33989.375,1462,56.7715458276334,23.2485465116279,-8389.375,1.27928964302405,420.693122921018,0,97
21740.065,1711,54.9970777323203,12.7060578609001,-9690.353,1.13445643704866,241.613916119768,0,98
27032.5,2834,55.6104446012703,9.53863796753705,-10373.75,1.17847652059091,290.476830087307,0,99
38228.046,4179,54.8695860253649,9.14765398420675,-12452.142,1.11659348290306,313.610900139643,0,100
35907.5,1391,55.2120776419842,25.814162473041,-7073.25,1.29129088324231,608.240874057762,0,101
41365,7815,53.064619321817,5.29302623160589,-10693.75,1.10618441086295,392.969956062225,0,102
19555.781,2106,53.988603988604,9.28574596391263,-7091.785,1.18761826650255,339.404906639175,0,103
11617,1205,55.7676348547718,9.64066390041494,-10614.5,1.13173740970482,118.32348747199,0,104
23732.5,2715,54.475138121547,8.74125230202578,-15213.5,1.10189612884874,157.338195077484,0,105
20036.5,1438,56.1196105702364,13.9335883171071,-8058.25,1.14742395285141,280.888795429853,0,106
6906.901,2086,55.1773729626079,3.31107430488974,-10288.117,1.06012576327604,69.6743617572556,0,107
27265.817,4410,54.3310657596372,6.18272494331066,-8427.796,1.11414130986593,335.231841558429,0,108
20512.5,1485,54.8821548821549,13.8131313131313,-7510,1.15374381651926,288.705137227305,0,109
37320.11,2207,54.100589034889,16.9098821930222,-13924.82,1.21671308195813,273.962951978811,0,110
28742.5,2531,55.7882259976294,11.3561833267483,-11137.5,1.16285740592531,293.216016322367,0,111
23446.638,2283,54.8839246605344,10.270099868594,-10277.997,1.1290191407613,238.145804117354,0,112
20372.5,1208,54.7185430463576,16.8646523178808,-8462.5,1.19421339879406,258.288431061807,0,113
22056.5,1222,56.3011456628478,18.0495090016367,-10867,1.19138542168309,219.205923275691,0,114
25421.973,2255,55.0776053215078,11.2736022172949,-9341.042,1.1360271659948,318.6293059559,0,115
17318.518,1586,55.422446406053,10.9196204287516,-8884.995,1.16392268445571,209.423358095855,0,116
32212.5,1588,55.6045340050378,20.2849496221662,-7852.5,1.2243639972836,473.713235294118,0,117
17362.5,967,57.7042399172699,17.9550155118925,-5435,1.23624056058235,375.811688311688,0,118
9341.25,1296,54.6296296296296,7.20775462962963,-7453.75,1.09799499075519,143.13349932963,0,119
25282.237,2649,54.6998867497169,9.54406832767082,-18298.117,1.10448456293902,142.450249792696,0,120
7993.253,1433,54.1521284019539,5.57798534542917,-13187.853,1.08164922203972,64.1109018529493,0,121
22086.671,2161,53.9102267468764,10.220578898658,-10837.317,1.15756641380235,221.368840941909,0,122
22415.334,2194,55.0136736554239,10.2166517775752,-10767.157,1.1285239484425,217.896295351573,0,123
2171.571,1721,52.178965717606,1.26180766995933,-7950.79,1.01811612099772,28.1139247995549,0,124
19778.576,1699,55.6798116539141,11.6413042966451,-16462.687,1.12128996615815,122.92322022112,0,125
21345.472,2854,53.7491240364401,7.47914225648213,-10102.491,1.10293000004837,217.922323767321,0,126
34554.471,6333,53.5291331122691,5.45625627664614,-14174.057,1.0916341762783,248.074733271606,0,127
13361.704,2625,53.0666666666667,5.09017295238095,-9831.147,1.08670608292336,139.312889271742,0,128
23105.254,2042,54.309500489716,11.3150117531832,-10464.196,1.12804294552528,236.008723186925,0,129
23748.473,1124,55.5160142348754,21.1285346975089,-7530.846,1.21044860593912,331.06548882488,0,130
5234.351,2417,54.4062887877534,2.16563963591229,-12769.983,1.03861764049438,42.6427423848012,0,131
9945,965,54.8186528497409,10.3056994818653,-10627.5,1.1073336571151,98.3193277310924,0,132
-7837.652,768,50,-10.2052760416667,-17516.874,0.918282234228717,-46.3027655935681,0,133
22855.875,1857,55.0888529886914,12.3079563812601,-11618.625,1.11897811833848,216.159311494402,0,134
-1267.5,1824,53.234649122807,-0.694901315789474,-11432.5,0.990065446565035,-11.4317925591883,0,135
27555.125,805,60.2484472049689,34.2299689440994,-4625.625,1.34873228385072,712.663261347472,0,136
34293.603,2357,56.1731014000849,14.5496830717013,-13343.644,1.15075360376345,276.723063610084,0,137
6071.75,1560,53.4615384615385,3.89214743589744,-11899.25,1.04716508459304,54.3819973130318,0,138
29217.345,3161,54.5080670673837,9.24307023093958,-8982.483,1.1241939396496,337.188716931124,0,139
45996.875,5016,54.7049441786284,9.17003090111643,-11309.375,1.13361498477666,448.421886424567,0,140
20637.547,1329,57.4868322046652,15.5286282919488,-9720.711,1.17778566939036,226.271252317939,0,141
27711.375,2018,54.2120911793855,13.7320986124876,-9910.25,1.15024377482986,306.533281712342,0,142
16612.5,1597,54.0388227927364,10.4023168440827,-10755,1.0960593269342,164.520921020054,0,143
15593.75,1595,54.294670846395,9.77664576802508,-6097.5,1.13823174177535,273.814749780509,0,144
15182.532,1113,55.9748427672956,13.6410889487871,-8189.374,1.13881153965668,209.952756062308,0,145
19615,1513,55.8493060145406,12.9643093192333,-9955,1.14985579769658,207.237189646064,0,146
-4330,1888,53.3368644067797,-2.29343220338983,-11217.5,0.963752799112655,-40.609613130129,0,147
3875.75,1073,53.4948741845294,3.61206896551724,-13240.625,1.05181535911122,30.0140361066744,0,148
18196.958,1971,55.5555555555556,9.23234804667681,-8018.936,1.15284353680038,235.363236531997,0,149
17502.5,2037,54.4918998527246,8.59229258713795,-7742.5,1.10419860393814,244.79020979021,0,150
17153.708,3560,54.6067415730337,4.81845730337079,-14305.338,1.06656858764021,133.306838336013,0,151
4253.229,2828,54.1371994342291,1.50397065063649,-13744.55,1.02298113308414,32.05858875937,0,152
31985.05,1263,57.7197149643705,25.3246634996041,-5253.997,1.27565972871385,689.853784009782,0,153
26693.75,1740,55,15.3412356321839,-6580,1.22319188963211,447.881711409396,0,154
26845,1917,55.5555555555556,14.0036515388628,-7023.75,1.14704804943597,484.895010160307,0,155
22005,2423,54.10647957078,9.08171687990095,-10991.25,1.10037231949916,209.048806555041,0,156
13872.102,1038,55.4913294797688,13.3642601156069,-3865.431,1.21479623315953,383.53090799003,0,157
11026.5,1265,55.8102766798419,8.71660079051383,-10202.125,1.10638988155183,120.843322328315,0,158
36393.42,2188,56.6270566727605,16.6331901279707,-10223.656,1.24883683982761,378.264524554014,0,159
33546.803,4085,54.7368421052632,8.21219167686658,-12419.906,1.1173029434998,275.597141600436,0,160
32407.803,1750,56.6857142857143,18.5187445714286,-7487.122,1.21608357396403,477.626775323194,0,161
18397.5,2530,53.1225296442688,7.27173913043478,-14081.75,1.08752003957966,133.038054777185,0,162
32016.973,2948,55.1221166892809,10.8605742876526,-7193.928,1.17373811564654,473.211411000944,0,163
18638,2152,53.6245353159851,8.66078066914498,-11117.5,1.09226458620041,185.268389662028,0,164
40679.572,5905,54.2082980524979,6.88900457239627,-11469.816,1.10342818039649,361.200769007014,0,165
10151.176,1521,53.2544378698225,6.67401446416831,-4904.097,1.14078160073657,218.347261844612,0,166
19622.375,1742,55.7979334098737,11.2642795637199,-11973.125,1.10982321693547,184.280096261079,0,167
24238.75,3900,53.1538461538462,6.2150641025641,-6508.125,1.10794156203815,389.651361398573,0,168
29147.899,2490,56.144578313253,11.7059835341365,-11548.208,1.1323284877504,255.275600164229,0,169
12150.776,1278,54.4600938967136,9.50764945226917,-13237.85,1.09267671722536,94.4090564747656,0,170
47587.5,4302,54.323570432357,11.0617154811715,-11326.25,1.14292310984469,440.472058313086,0,171
13692.918,1814,53.638368246968,7.54846637265711,-13272.843,1.08508359088781,111.779862312312,0,172
29183.131,2253,54.6826453617399,12.9530097647581,-4688.031,1.1926014234028,708.667103283098,0,173
10932.084,4076,53.7782139352306,2.68206182531894,-13965.872,1.04862528648923,80.6349726649396,0,174
10287.296,5486,53.6638716733503,1.87519066715275,-14250.072,1.03303849606927,73.2840123633916,0,175
6838.139,2795,53.1305903398927,2.44656135957066,-14483.435,1.03125238584241,48.9542242921272,0,176
17692.07,1837,55.1986935220468,9.63095808383233,-11423.38,1.09691826553234,161.706096767353,0,177
17847.5,2213,53.9990962494352,8.06484410302756,-12670,1.1186343506186,150.898330162756,0,178
52599.002,5827,54.2646301698987,9.02677226703278,-11140.343,1.13948274610642,485.711383527109,0,179
24593.98,2672,55.5763473053892,9.20433383233533,-14362.212,1.09765899709894,178.285563337604,0,180
28027.281,3601,53.9016939738961,7.78319383504582,-7272.186,1.15342967728517,408.579649272576,0,181
33959.821,6074,53.6713862364175,5.59101432334541,-16464.637,1.08769573382306,221.494374854595,0,182
22883.712,2240,55.5357142857143,10.2159428571429,-12329.77,1.11093522445917,195.069364552099,0,183
6603.5,2320,53.7931034482759,2.84633620689655,-8000,1.05281273711897,86.4332460732984,0,184
38317.077,5925,53.7215189873418,6.46701721518987,-6377.995,1.14154380804932,663.018810268024,0,185
-6716.604,1229,53.0512611879577,-5.46509682668836,-11644.085,0.924451995815989,-60.4811220598472,0,186
4432.75,1384,53.8294797687861,3.20285404624277,-10960.75,1.03383336338666,42.1634603952156,0,187
25977.282,2694,54.9368968077209,9.64264365256125,-11890.693,1.10099487247713,231.357636976849,0,188
16422.165,2150,53.8139534883721,7.63821627906977,-6030.355,1.13832416774363,285.089460632201,0,189
32337.375,5847,54.0448093039165,5.53059261159569,-12688.25,1.09938226786064,259.758815969154,0,190
-642.5,1286,53.6547433903577,-0.499611197511664,-19895,0.995675948515185,-3.40894017774241,0,191
16649.875,2172,53.9134438305709,7.66568830570902,-4940,1.13938300581918,399.756902761104,0,192
17338.102,3064,52.7088772845953,5.65864947780679,-6655.664,1.09556623612598,276.055238745457,0,193
36375.345,1598,57.5719649561952,22.7630444305382,-7624.525,1.26546682250109,502.110223295098,0,194
16084.007,3362,54.9375371802498,4.78405919095776,-9513.023,1.0887703022516,186.038565856571,0,195
20194.408,772,56.8652849740933,26.1585595854922,-6040.887,1.31674246880944,363.992670546245,0,196
19216.758,1944,55.761316872428,9.88516358024691,-9958.646,1.12753317256443,200.72559607907,0,197
9985.733,1903,55.3336836573831,5.24736363636364,-12205.613,1.05403481723135,85.9351188855433,0,198
29774.324,1768,55.7692307692308,16.8406809954751,-9220,1.19973769401042,381.477565663037,0,199
17055.987,1702,55.5229142185664,10.0211439482961,-5330.931,1.15244555988472,377.11031922404,0,200
33854.842,1738,56.5592635212888,19.4791956271577,-6811.691,1.20523848784184,532.167343556925,0,201
48580.125,3359,55.3438523370051,14.462674903245,-13281.875,1.15845041567442,394.819931934779,0,202
38755,2431,54.9156725627314,15.9419991772933,-10437.5,1.17113397509494,401.29433083096,0,203
22667.5,4377,53.9182088188257,5.17877541695225,-14353,1.08249837132365,162.630937006744,0,204
44086.5,6454,53.470715835141,6.83088007437248,-9878.5,1.10975842018978,465.735263046693,0,205
877,2088,53.2088122605364,0.420019157088123,-9526.25,1.00571646465667,9.39349310483331,0,206
29739,6063,53.0925284512617,4.90499752597724,-13539.5,1.0933774803246,228.805539526832,0,207
22471.687,2082,55.7156580211335,10.7933174831892,-10820.705,1.11059540707295,228.122626756156,0,208
30239,5842,53.3036631290654,5.17613830879836,-14747,1.08366153033177,210.0659951372,0,209
38132.014,4321,55.0566998380005,8.82481231196482,-13875.617,1.11845775490528,297.137585514104,0,210
37117.5,5148,54.5843045843046,7.21008158508159,-11655,1.12312578783255,336.666666666667,0,211
21323.545,1657,54.6167773083887,12.8687658418829,-7383.034,1.16173227824965,312.825839695782,0,212
34725.2,2926,54.8872180451128,11.8678058783322,-11884.889,1.11998765763441,324.819844119176,0,213
34892.5,1217,56.3681183237469,28.6709120788825,-5905,1.29581823191539,656.18241654913,0,214
24395.546,2707,55.596601403768,9.0120229035833,-16607.648,1.09348655056018,157.166996068948,0,215
36726.667,3892,55.2415210688592,9.43645092497431,-12632.847,1.12245671163341,315.560178310688,0,216
18236.5,1642,55.7247259439708,11.1062728380024,-10433,1.13893232415384,178.710372874712,0,217
15922.5,1567,55.6477345245692,10.1611359285258,-7172.5,1.12997959183673,245.244512899499,0,218
-2052.5,1100,54.0909090909091,-1.86590909090909,-17593.5,0.981362596251634,-11.7682472335302,0,219
21457.904,2115,54.7044917257683,10.1455810874705,-9111.425,1.13650563986535,250.707933531372,0,220
31597.5,2240,54.375,14.1060267857143,-5065,1.25536789828118,776.828518746159,0,221
25897,4174,54.4082414949689,6.20436032582655,-11080,1.0925686302545,247.380235945933,0,222
3603.177,1431,54.2976939203354,2.51794339622642,-10262.848,1.03335362901778,37.8329236105431,0,223
17445.61,5828,52.8140013726836,2.99341283459163,-8764.457,1.06382994339461,205.079010553353,0,224
24389.375,1401,55.6745182012848,17.4085474660956,-9865,1.18323926334276,259.530460228784,0,225
37289.535,1229,58.6655817737998,30.341362896664,-8739.595,1.37223464095699,471.894288793035,0,226
43112.252,5019,53.9151225343694,8.58980912532377,-6082.809,1.19147387181702,751.04409884555,0,227
4274.33,1621,53.7939543491672,2.63684762492289,-9364.463,1.03855990296573,50.7521821219115,0,228
28120,1790,56.0335195530726,15.7094972067039,-7787.5,1.19429282111518,420.800598578376,0,229
38381.25,2870,54.4599303135888,13.3732578397213,-11227.5,1.14942551110289,354.152249134948,0,230
38168,2781,55.5195972671701,13.7245595109673,-10246,1.15586727922409,420.42187586055,0,231
21578.5,1582,53.9190897597977,13.640012642225,-7315.5,1.18138070741712,319.019810762862,0,232
14486.66,1909,54.3216343635411,7.58861183865898,-6592.497,1.13880198058317,261.610254596978,0,233
33493.653,4041,54.8626577579807,8.2884565701559,-13987.483,1.10987219042607,251.231873279533,0,234
15530.5,889,56.917885264342,17.4696287964005,-10560.5,1.16171708231374,160.555153520108,0,235
23476.306,975,57.1282051282051,24.0782625641026,-3988.343,1.43587165852407,675.195932541109,0,236
34378.125,5889,54.2876549499066,5.83768466632705,-11870,1.0905727000495,294.774919614148,0,237
21703.961,1277,56.3038371182459,16.9960540328896,-6859.285,1.22851433147198,372.805952126367,0,238
5083.403,1486,54.7779273216689,3.42086339165545,-12128.827,1.04900907231301,43.3780872437148,0,239
5719,4612,52.6452732003469,1.24002601908066,-18134,1.0212657964262,32.1120750161431,0,240
9269.125,1203,55.0290939318371,7.70500831255195,-9778,1.08031318165966,96.802955536409,0,241
29943.676,3371,54.4052210026698,8.88272797389499,-11732.844,1.11142771369255,265.778279722062,0,242
23309.177,1415,54.982332155477,16.4729166077739,-9145.444,1.19064238988251,295.651249091357,0,243
20200,1629,54.8802946593002,12.4002455494168,-7980,1.14096793328448,289.398280802292,0,244
13497.337,1958,54.7497446373851,6.89343054136874,-10716.017,1.10493465417241,128.258803591993,0,245
24327.765,2486,55.0683829444891,9.78590707964602,-13992.106,1.10211557278325,184.304991949837,0,246
12237.867,1639,54.5454545454545,7.46666687004271,-10933.196,1.09630888526408,116.029445896962,0,247
1772.86,1838,53.7540805223069,0.96455930359086,-11642.646,1.01382539218884,15.7936475837374,0,248
8342.5,775,55.0967741935484,10.7645161290323,-5840,1.10968675015613,155.571095571096,0,249
7350,1002,55.0898203592814,7.33532934131737,-11180,1.07575757575758,69.9666825321275,0,250
10893.395,1771,54.6583850931677,6.1509853190288,-17135,1.0663880820741,64.8899180938198,0,251
41846.163,4229,55.4031685977773,9.8950491842043,-11067.855,1.13907282397791,398.331812362707,0,252
18210.495,2743,54.6481954064892,6.63889719285454,-16307.965,1.07258333595997,117.236548920207,0,253
19746.741,1950,55.8974358974359,10.1265338461538,-11581.493,1.10043840742036,178.195672731102,0,254
14699.327,1767,53.9898132427844,8.31880418788908,-5675,1.11472878995266,275.65545241444,0,255
26414.711,4060,52.9064039408867,6.50608645320197,-9434.998,1.12255173893866,310.031892026266,0,256
20705.336,1849,53.9210383991347,11.1981265548945,-4397.5,1.1874003549516,517.148573212613,0,257
37938.09,1574,56.861499364676,24.1029796696315,-8256.428,1.2906298635457,496.316684301579,0,258
11437.085,663,54.7511312217195,17.2505052790347,-5097.497,1.21302842909101,256.683840888173,0,259
10759,1905,55.1181102362205,5.64776902887139,-6292.625,1.11453634285319,180.138548795546,0,260
25955.353,3305,54.6444780635401,7.85335945537065,-9281.684,1.0986966560385,298.279654834627,0,261
22560.5,1693,55.9362079149439,13.3257531010041,-14138,1.13099814191151,166.861432639325,0,262
41235.75,3026,54.9900859220092,13.6271480502313,-8120,1.15837274816944,562.887758932533,0,263
25895.375,2591,55.2296410652258,9.99435546121189,-6283.875,1.13925735416203,439.733820126934,0,264
20062.123,1811,55.1628934290447,11.0779254555494,-9630.03,1.11225057635075,230.797282264197,0,265
15165.238,3024,54.265873015873,5.01495965608466,-11771.431,1.07577041388293,139.882253551215,0,266
40942.137,3126,54.6065259117083,13.097292706334,-13001.248,1.13886768182621,336.799125848699,0,267
16366.928,1859,54.1151156535772,8.80415707369554,-10714.19,1.09285086810809,168.052250751859,0,268
20100.644,1310,55.6488549618321,15.3440030534351,-10395.937,1.1546140313984,217.753019005546,0,269
22083.6,2252,55.2397868561279,9.80621669626998,-11506.424,1.15014286028295,199.069914522965,0,270
16342.5,1468,54.6321525885559,11.1324931880109,-11947.5,1.11530320668854,148.771051433773,0,271
23617.5,1659,55.9975889089813,14.2359855334539,-6108.75,1.23225511430826,438.80347438339,0,272
23106.379,2942,54.4867437117607,7.85396974847043,-12645.24,1.11737810826798,194.085789114709,0,273
43432.079,2203,56.5138447571493,19.7149700408534,-9816.603,1.21604540518814,462.826111350227,0,274
36940.976,1558,55.6482670089859,23.7105109114249,-6577,1.2419138138339,690.550070100009,0,275
21258.5,1729,55.2920763447079,12.2952573742047,-10260.125,1.1352000438827,222.599180638997,0,276
18349.15,2821,54.590570719603,6.50448422545197,-9092.677,1.08921437898045,211.521992562611,0,277
17718.794,2428,53.4596375617792,7.29769110378913,-9099.997,1.09874255558212,205.078705467143,0,278
18125.823,2360,54.0677966101695,7.68043347457627,-12851.777,1.09584046470781,147.884088941163,0,279
6391.918,1881,54.8112706007443,3.39814885699096,-6560.338,1.06731072086726,108.384198425662,0,280
8006.924,1434,54.5327754532775,5.5836290097629,-7442.343,1.07027232500199,118.098958928695,0,281
-1860,1233,54.9067315490673,-1.50851581508516,-11420,0.97847595903489,-16.8822328114364,0,282
7030,1631,53.4028203556101,4.31023911710607,-8422.5,1.08617308163766,88.3720930232558,0,283
38500.512,2506,55.267358339984,15.3633328012769,-12502.495,1.16647409833249,328.78333423712,0,284
27013.721,2691,54.6636937941286,10.0385436640654,-8695.422,1.11787782054584,321.767279834176,0,285
25911.164,2522,54.9167327517843,10.274053925456,-10780.267,1.1255643010105,250.585057426467,0,286
