Net Profit,Total Trades,% Profitable,Avg Trade,Max Intraday Drawdown,Profit Factor,Return on Account,Custom Fitness Value,numStratsToGenerate (_EdgeFinder)
19685,2159,53.6359425660028,9.11764705882353,-6227.5,1.15597947742715,334.778911564626,0,25
12957.25,2666,53.9384846211553,4.86018379594899,-11388.25,1.06548121026974,117.459490084986,0,26
17092.957,5423,52.8858565369722,3.15193748847501,-9799.575,1.06770033062623,179.273402327844,0,27
19038.75,2904,52.8581267217631,6.55604338842975,-7538.75,1.13168770534325,260.314476157922,0,28
5854.503,1797,53.5893155258765,3.25793155258765,-11929.478,1.05621411832917,49.5746128660386,0,29
37295,4171,53.8479980819947,8.94150083912731,-5330,1.17657990364925,778.195096504956,0,30
4203.374,2424,52.8465346534653,1.73406518151815,-11325.894,1.02907752157816,38.9891042431175,0,31
2792.625,1383,54.9530007230658,2.01925162689805,-8832.75,1.02865597438778,32.8244835591079,0,32
3472.779,1708,53.5714285714286,2.03324297423888,-7674.815,1.03128944653781,45.8918255682498,0,33
24001.869,3337,54.1204674857657,7.19264878633503,-11412.5,1.09457781542172,226.33450578051,0,34
7058.5,2195,53.7129840546697,3.21571753986333,-10950.5,1.07131797044121,65.0223389065451,0,35
35000.341,2625,56,13.3334632380952,-12564.644,1.14147870100745,299.926381644547,0,36
15429,1779,53.0635188308038,8.67284991568297,-10690.5,1.10731220451151,154.785313001605,0,37
12081.939,1754,54.2759407069555,6.88822063854048,-5392.5,1.13642657211444,251.053277922078,0,38
13402.792,2021,53.4388916378031,6.63176249381494,-4304.202,1.14734829420512,334.256220359645,0,39
23329.5,2011,55.2958727001492,11.6009448035803,-8117,1.14669965855284,319.910867329448,0,40
8029.609,2257,54.0983606557377,3.55764687638458,-14068.217,1.04935353190457,60.1211376371632,0,41
15545.609,1619,54.9104385423101,9.60198208770846,-10147.535,1.11442236487226,155.087261474761,0,42
48889.614,4171,55.0227763126349,11.7213171901223,-10490.715,1.16329293146847,497.694634597736,0,43
21340.466,2220,54.2792792792793,9.61282252252252,-8863.751,1.10287269338692,266.797478756371,0,44
25799.883,1745,56.4469914040115,14.7850332378224,-9225.361,1.20689849545057,291.10106770263,0,45
37422.5,5369,53.3991432296517,6.97010616502142,-8000,1.12351781102245,542.355072463768,0,46
15398.878,2366,54.3956043956044,6.50840152155537,-8491.787,1.13400439035591,187.46457239685,0,47
39390.5,6074,53.7866315442871,6.485100428054,-6368.75,1.14355910166454,642.454638124363,0,48
13086.539,1832,56.5502183406114,7.14330731441048,-18630.317,1.08680313628053,71.3733992163866,0,49
7176.914,1828,53.4463894967177,3.92610175054705,-8719.023,1.0451238511144,90.0918038573613,0,50
17581.816,2074,54.4358727097396,8.47724975891996,-9586.522,1.10710704991378,188.970060474921,0,51
26293.845,3191,54.0582889376371,8.24000156690693,-11016.313,1.10569271327814,264.09218954848,0,52
